ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title	Retained.original
229710_at	5.1e-10	8.53e-11	7.251332	13.785833	0.903876	ERCC6L2	ERCC excision repair 6 like 2	ERCC6L2	ERCC excision repair 6 like 2	FALSE
1554883_a_at	0.000109	4.58e-05	-4.260548	0.89009	-0.7341926	ERCC8	ERCC excision repair 8, CSA ubiquitin ligase complex subunit	ERCC8	ERCC excision repair 8, CSA ubiquitin ligase complex subunit	FALSE
205767_at	0.298	0.249	1.159841	-6.839895	0.5896177	EREG	epiregulin	EREG	epiregulin	FALSE
230368_at	0.00339	0.00186	-3.196842	-2.611935	-0.2826844	ERF	ETS2 repressor factor	ERF	ETS2 repressor factor	FALSE
213541_s_at	1.22e-23	1.9e-25	14.023163	47.325878	2.1925215	ERG	ERG, ETS transcription factor	ERG	ETS transcription factor ERG	FALSE
224577_at	0.279	0.231	1.205513	-6.786251	0.1950573	ERGIC1	endoplasmic reticulum-golgi intermediate compartment 1	ERGIC1	endoplasmic reticulum-golgi intermediate compartment 1	FALSE
226422_at	2.31e-08	5.17e-09	-6.389479	9.74126	-0.6811422	ERGIC2	ERGIC and golgi 2	ERGIC2	ERGIC and golgi 2	FALSE
216032_s_at	1.27e-05	4.57e-06	-4.845466	3.112648	-0.4528826	ERGIC3	ERGIC and golgi 3	ERGIC3	ERGIC and golgi 3	FALSE
200043_at	4.92e-08	1.17e-08	-6.212673	8.936875	-0.4330808	ERH	enhancer of rudimentary homolog (Drosophila)	ERH	ERH mRNA splicing and mitosis factor	FALSE
226416_at	0.37	0.317	-1.005289	-7.006423	-0.0998806	ERI1	exoribonuclease 1	ERI1	exoribonuclease 1	FALSE
213365_at	0.00136	0.000692	-3.500825	-1.689751	-0.4243878	ERI2	ERI1 exoribonuclease family member 2	ERI2	ERI1 exoribonuclease family member 2	FALSE
208973_at	0.0744	0.0533	-1.955782	-5.622539	-0.2500694	ERI3	ERI1 exoribonuclease family member 3	ERI3	ERI1 exoribonuclease family member 3	FALSE
1558371_a_at	4.17e-06	1.38e-06	5.133528	4.272832	0.7787334	ERICH1	glutamate rich 1	ERICH1	glutamate rich 1	TRUE
229973_at	7.13e-11	1.02e-11	7.684468	15.880788	1.8359526	ERICH3	glutamate rich 3	ERICH3	glutamate rich 3	FALSE
1552390_a_at	0.19	0.15	-1.451674	-6.462649	-0.4338206	ERICH5	glutamate rich 5	ERICH5	glutamate rich 5	FALSE
224630_at	2.41e-07	6.46e-08	-5.837276	7.263417	-0.44559	ERLEC1	endoplasmic reticulum lectin 1	ERLEC1	endoplasmic reticulum lectin 1	FALSE
202444_s_at	0.101	0.0745	-1.802062	-5.90351	-0.3026408	ERLIN1	ER lipid raft associated 1	ERLIN1	ER lipid raft associated 1	FALSE
221543_s_at	0.024	0.0155	-2.462322	-4.548471	-0.4566933	ERLIN2	ER lipid raft associated 2	ERLIN2	ER lipid raft associated 2	FALSE
219905_at	3.48e-10	5.66e-11	7.335668	14.190959	0.6833789	ERMAP	erythroblast membrane associated protein (Scianna blood group)	ERMAP	erythroblast membrane associated protein (Scianna blood group)	FALSE
227656_at	0.000563	0.000268	3.776922	-0.795783	0.373307	ERMARD	ER membrane associated RNA degradation	ERMARD	ER membrane associated RNA degradation	FALSE
218342_s_at	0.148	0.113	-1.596558	-6.245318	-0.3023751	ERMP1	endoplasmic reticulum metallopeptidase 1	ERMP1	endoplasmic reticulum metallopeptidase 1	FALSE
235745_at	0.947	0.936	0.080404	-7.509446	0.012418	ERN1	endoplasmic reticulum to nucleus signaling 1	ERN1	endoplasmic reticulum to nucleus signaling 1	FALSE
223910_at	1.9e-05	7.04e-06	-4.739074	2.694617	-0.4058056	ERN2	endoplasmic reticulum to nucleus signaling 2	ERN2	endoplasmic reticulum to nucleus signaling 2	FALSE
222646_s_at	7.53e-17	3.64e-18	-10.631745	30.626402	-2.4534833	ERO1A	endoplasmic reticulum oxidoreductase 1 alpha	ERO1A	endoplasmic reticulum oxidoreductase 1 alpha	FALSE
220012_at	0.00286	0.00154	-3.254962	-2.440826	-0.5938905	ERO1B	endoplasmic reticulum oxidoreductase 1 beta	ERO1B	endoplasmic reticulum oxidoreductase 1 beta	FALSE
227450_at	0.113	0.0847	1.740949	-6.009229	0.5130291	ERP27	endoplasmic reticulum protein 27	ERP27	endoplasmic reticulum protein 27	FALSE
201216_at	0.00923	0.00549	-2.838027	-3.611506	-0.2500472	ERP29	endoplasmic reticulum protein 29	ERP29	endoplasmic reticulum protein 29	FALSE
208957_at	1.73e-13	1.57e-14	8.980781	22.307165	0.5497327	ERP44	endoplasmic reticulum protein 44	ERP44	endoplasmic reticulum protein 44	FALSE
224657_at	0.0308	0.0203	-2.357671	-4.78858	-0.5126364	ERRFI1	ERBB receptor feedback inhibitor 1	ERRFI1	ERBB receptor feedback inhibitor 1	FALSE
222139_at	8.84e-07	2.61e-07	5.521567	5.89629	1.031889	ERV3-2	endogenous retrovirus group 3 member 2	ERV3-2	endogenous retrovirus group 3 member 2	FALSE
232191_at	0.0462	0.0316	-2.179185	-5.176433	-0.3987098	ERVH48-1	endogenous retrovirus group 48 member 1	ERVH48-1	endogenous retrovirus group 48 member 1, envelope	FALSE
225369_at	1.18e-28	8.03e-31	16.70017	59.651434	2.2822115	ESAM	endothelial cell adhesion molecule	ESAM	endothelial cell adhesion molecule	FALSE
235645_at	2.88e-07	7.81e-08	-5.794706	7.076825	-0.7359541	ESCO1	establishment of sister chromatid cohesion N-acetyltransferase 1	ESCO1	establishment of sister chromatid cohesion N-acetyltransferase 1	FALSE
228162_at	6.58e-08	1.6e-08	6.144974	8.631522	0.7112312	ESD	esterase D	ESD	esterase D	FALSE
218859_s_at	3.87e-08	9.05e-09	-6.268782	9.191082	-0.6395041	ESF1	ESF1 nucleolar pre-rRNA processing protein homolog	ESF1	ESF1 nucleolar pre-rRNA processing protein homolog	FALSE
208394_x_at	0.00627	0.00361	-2.98036	-3.226893	-0.8290248	ESM1	endothelial cell specific molecule 1	ESM1	endothelial cell specific molecule 1	FALSE
38158_at	5.78e-12	6.84e-13	-8.229904	18.561917	-1.6145846	ESPL1	extra spindle pole bodies like 1, separase	ESPL1	extra spindle pole bodies like 1, separase	FALSE
233979_s_at	2.23e-09	4.18e-10	-6.921981	12.218382	-1.0371094	ESPN	espin	ESPN	espin	FALSE
1557000_at	4.66e-18	1.79e-19	-11.228572	33.625511	-0.5709371	ESPNL	espin-like	ESPNL	espin like	FALSE
205225_at	0.133	0.101	1.654104	-6.153544	0.4657694	ESR1	estrogen receptor 1	ESR1	estrogen receptor 1	FALSE
219121_s_at	3.32e-09	6.41e-10	-6.832299	11.795941	-1.3859987	ESRP1	epithelial splicing regulatory protein 1	ESRP1	epithelial splicing regulatory protein 1	FALSE
203193_at	1.2e-06	3.62e-07	-5.44672	5.578059	-0.3563003	ESRRA	estrogen related receptor alpha	ESRRA	estrogen related receptor alpha	FALSE
208858_s_at	3.84e-12	4.42e-13	8.317092	18.994062	0.6663868	ESYT1	extended synaptotagmin 1	ESYT1	extended synaptotagmin 1	FALSE
1558511_s_at	1.24e-05	4.47e-06	-4.850731	3.133483	-0.7654899	ESYT2	extended synaptotagmin 2	ESYT2	extended synaptotagmin 2	FALSE
239770_at	1.28e-14	9.38e-16	9.536722	25.103778	1.8334717	ESYT3	extended synaptotagmin 3	ESYT3	extended synaptotagmin 3	FALSE
219216_at	0.225	0.182	-1.343899	-6.611451	-0.1307744	ETAA1	Ewing tumor associated antigen 1	ETAA1	ETAA1 activator of ATR kinase	FALSE
201574_at	2.46e-12	2.74e-13	8.412468	19.467742	0.6157434	ETF1	eukaryotic translation termination factor 1	ETF1	eukaryotic translation termination factor 1	FALSE
201931_at	1.19e-08	2.53e-09	-6.542688	10.445959	-0.5634221	ETFA	electron transfer flavoprotein alpha subunit	ETFA	electron transfer flavoprotein subunit alpha	FALSE
202942_at	0.128	0.097	-1.675138	-6.119232	-0.272819	ETFB	electron transfer flavoprotein beta subunit	ETFB	electron transfer flavoprotein subunit beta	FALSE
33494_at	0.0492	0.0339	2.150871	-5.235414	0.3092562	ETFDH	electron transfer flavoprotein dehydrogenase	ETFDH	electron transfer flavoprotein dehydrogenase	FALSE
204034_at	0.164	0.127	-1.537604	-6.33613	-0.2299674	ETHE1	ETHE1, persulfide dioxygenase	ETHE1	ETHE1 persulfide dioxygenase	FALSE
222262_s_at	5.69e-07	1.63e-07	-5.62934	6.358563	-0.8786264	ETNK1	ethanolamine kinase 1	ETNK1	ethanolamine kinase 1	FALSE
219268_at	1.14e-05	4.08e-06	-4.873288	3.222919	-0.6395997	ETNK2	ethanolamine kinase 2	ETNK2	ethanolamine kinase 2	FALSE
221008_s_at	0.0809	0.0584	-1.914296	-5.700477	-0.4602866	ETNPPL	ethanolamine-phosphate phospho-lyase	ETNPPL	ethanolamine-phosphate phospho-lyase	FALSE
1555355_a_at	3.47e-08	8.03e-09	6.294536	9.308096	0.8827938	ETS1	ETS proto-oncogene 1, transcription factor	ETS1	ETS proto-oncogene 1, transcription factor	FALSE
201328_at	3.24e-13	3.08e-14	8.846997	21.636523	1.5614559	ETS2	ETS proto-oncogene 2, transcription factor	ETS2	ETS proto-oncogene 2, transcription factor	FALSE
221911_at	4.52e-06	1.51e-06	5.112941	4.18859	1.2705879	ETV1	ETS variant 1	ETV1	ETS variant transcription factor 1	FALSE
211603_s_at	3.26e-15	2.1e-16	-9.831627	26.591088	-1.304573	ETV4	ETS variant 4	ETV4	ETS variant transcription factor 4	FALSE
203349_s_at	0.000201	8.88e-05	4.083805	0.257044	0.5907311	ETV5	ETS variant 5	ETV5	ETS variant transcription factor 5	FALSE
239740_at	2e-08	4.43e-09	6.42258	9.892923	0.8215974	ETV6	ETS variant 6	ETV6	ETS variant transcription factor 6	FALSE
221680_s_at	6.5e-08	1.58e-08	-6.147999	8.645133	-0.6480395	ETV7	ETS variant 7	ETV7	ETS variant transcription factor 7	FALSE
227828_s_at	8.37e-05	3.47e-05	4.333931	1.158409	0.9824858	EVA1A	eva-1 homolog A, regulator of programmed cell death	EVA1A	eva-1 homolog A, regulator of programmed cell death	FALSE
229998_x_at	2.32e-09	4.37e-10	-6.912744	12.174781	-0.5404622	EVA1B	eva-1 homolog B	EVA1B	eva-1 homolog B	FALSE
227188_at	0.0123	0.0075	2.728666	-3.896113	0.6918431	EVA1C	eva-1 homolog C	EVA1C	eva-1 homolog C	FALSE
219432_at	0.000111	4.69e-05	4.254812	0.869249	0.6100681	EVC	EvC ciliary complex subunit 1	EVC	EvC ciliary complex subunit 1	FALSE
204774_at	0.292	0.243	1.175284	-6.821982	0.2434307	EVI2A	ecotropic viral integration site 2A	EVI2A	ecotropic viral integration site 2A	FALSE
211742_s_at	0.000627	0.000301	3.744174	-0.904515	0.8037536	EVI2B	ecotropic viral integration site 2B	EVI2B	ecotropic viral integration site 2B	FALSE
209717_at	2.72e-07	7.37e-08	5.807708	7.133745	0.5281067	EVI5	ecotropic viral integration site 5	EVI5	ecotropic viral integration site 5	FALSE
226411_at	0.656	0.607	0.516085	-7.37878	0.0449927	EVI5L	ecotropic viral integration site 5 like	EVI5L	ecotropic viral integration site 5 like	FALSE
227232_at	5.12e-17	2.38e-18	10.71542	31.04771	0.9877615	EVL	Enah/Vasp-like	EVL	Enah/Vasp-like	FALSE
204503_at	0.607	0.556	-0.591378	-7.336927	-0.069771	EVPL	envoplakin	EVPL	envoplakin	FALSE
236933_at	0.492	0.436	-0.781938	-7.205794	-0.1019742	EVPLL	envoplakin like	EVPLL	envoplakin like	FALSE
207914_x_at	0.000232	0.000104	-4.041368	0.107889	-0.3776735	EVX1	even-skipped homeobox 1	EVX1	even-skipped homeobox 1	FALSE
240912_x_at	0.566	0.512	-0.658005	-7.295178	-0.085248	EWSAT1	Ewing sarcoma associated transcript 1	EWSAT1	Ewing sarcoma associated transcript 1	FALSE
229966_at	6.08e-13	6.04e-14	8.713393	20.968023	0.8157233	EWSR1	EWS RNA binding protein 1	EWSR1	EWS RNA binding protein 1	FALSE
218363_at	0.000362	0.000167	3.909852	-0.347158	0.2680224	EXD2	exonuclease 3'-5' domain containing 2	EXD2	exonuclease 3'-5' domain containing 2	FALSE
220838_at	9.56e-11	1.41e-11	-7.620044	15.567048	-0.534852	EXD3	exonuclease 3'-5' domain containing 3	EXD3	exonuclease 3'-5' domain containing 3	FALSE
204603_at	1.41e-15	8.45e-17	-10.011182	27.497101	-2.0630572	EXO1	exonuclease 1	EXO1	exonuclease 1	FALSE
222902_s_at	0.00997	0.00596	-2.809174	-3.687524	-0.3419954	EXO5	exonuclease 5	EXO5	exonuclease 5	FALSE
222127_s_at	0.0258	0.0167	2.433095	-4.616462	0.2097495	EXOC1	exocyst complex component 1	EXOC1	exocyst complex component 1	FALSE
226270_at	0.00185	0.000964	3.400623	-2.0011	0.3351095	EXOC2	exocyst complex component 2	EXOC2	exocyst complex component 2	FALSE
228847_at	1.33e-06	4.04e-07	5.421474	5.471252	0.527762	EXOC3	exocyst complex component 3	EXOC3	exocyst complex component 3	FALSE
1554937_x_at	0.00197	0.00103	3.379626	-2.065437	0.1674805	EXOC3L1	exocyst complex component 3 like 1	EXOC3L1	exocyst complex component 3 like 1	FALSE
1552889_a_at	0.104	0.0769	-1.787489	-5.92903	-0.1066669	EXOC3L2	exocyst complex component 3 like 2	EXOC3L2	exocyst complex component 3 like 2	FALSE
224926_at	1.33e-05	4.83e-06	-4.832275	3.060501	-0.3714458	EXOC4	exocyst complex component 4	EXOC4	exocyst complex component 4	FALSE
218748_s_at	0.0839	0.0608	1.896245	-5.733901	0.3341914	EXOC5	exocyst complex component 5	EXOC5	exocyst complex component 5	FALSE
233924_s_at	0.000835	0.00041	3.655333	-1.19588	0.5607155	EXOC6	exocyst complex component 6	EXOC6	exocyst complex component 6	FALSE
225900_at	0.0606	0.0425	2.054296	-5.431279	0.2269199	EXOC6B	exocyst complex component 6B	EXOC6B	exocyst complex component 6B	FALSE
212026_s_at	0.00464	0.0026	3.087896	-2.925873	0.2759152	EXOC7	exocyst complex component 7	EXOC7	exocyst complex component 7	FALSE
227577_at	0.632	0.581	0.553907	-7.358463	0.064103	EXOC8	exocyst complex component 8	EXOC8	exocyst complex component 8	FALSE
205521_at	4.43e-07	1.24e-07	5.690228	6.621795	0.4429618	EXOG	endo/exonuclease (5'-3'), endonuclease G-like	EXOG	exo/endonuclease G	FALSE
222609_s_at	4.58e-14	3.72e-15	-9.265124	23.735914	-0.668056	EXOSC1	exosome component 1	EXOSC1	exosome component 1	FALSE
207541_s_at	0.0871	0.0633	1.878103	-5.767201	0.1764983	EXOSC10	exosome component 10	EXOSC10	exosome component 10	FALSE
214507_s_at	0.0276	0.018	-2.404467	-4.682361	-0.299685	EXOSC2	exosome component 2	EXOSC2	exosome component 2	FALSE
227916_x_at	3.03e-09	5.81e-10	-6.852945	11.893015	-0.9490842	EXOSC3	exosome component 3	EXOSC3	exosome component 3	FALSE
218695_at	1.07e-09	1.89e-10	-7.086872	13.000099	-0.9323951	EXOSC4	exosome component 4	EXOSC4	exosome component 4	FALSE
218481_at	2.57e-10	4.07e-11	-7.4033	14.516863	-1.0052337	EXOSC5	exosome component 5	EXOSC5	exosome component 5	FALSE
227696_at	0.00367	0.00202	3.16904	-2.692898	0.3266604	EXOSC6	exosome component 6	EXOSC6	exosome component 6	FALSE
212627_s_at	0.000216	9.6e-05	-4.0628	0.183077	-0.4106235	EXOSC7	exosome component 7	EXOSC7	exosome component 7	FALSE
205200_at	2.13e-29	1.33e-31	17.105624	61.439509	4.0901634	EXOSC7///CLEC3B	exosome component 7///C-type lectin domain family 3 member B	CLEC3B	C-type lectin domain family 3 member B	FALSE
215136_s_at	0.0595	0.0417	-2.062884	-5.414197	-0.2644976	EXOSC8	exosome component 8	EXOSC8	exosome component 8	FALSE
205061_s_at	0.0887	0.0646	-1.868491	-5.78472	-0.2087132	EXOSC9	exosome component 9	EXOSC9	exosome component 9	FALSE
213929_at	5.74e-08	1.38e-08	6.176658	8.774243	1.1777693	EXPH5	exophilin 5	EXPH5	exophilin 5	FALSE
201995_at	0.459	0.404	-0.838189	-7.160208	-0.0954986	EXT1	exostosin glycosyltransferase 1	EXT1	exostosin glycosyltransferase 1	FALSE
202013_s_at	0.41	0.355	0.928577	-7.080426	0.0997404	EXT2	exostosin glycosyltransferase 2	EXT2	exostosin glycosyltransferase 2	FALSE
209537_at	0.925	0.909	-0.114669	-7.506081	-0.0123562	EXTL2	exostosin like glycosyltransferase 2	EXTL2	exostosin like glycosyltransferase 2	FALSE
211051_s_at	0.00616	0.00354	-2.986385	-3.210263	-0.2061541	EXTL3	exostosin like glycosyltransferase 3	EXTL3	exostosin like glycosyltransferase 3	FALSE
214608_s_at	0.67	0.621	-0.495387	-7.389294	-0.1091114	EYA1	EYA transcriptional coactivator and phosphatase 1	EYA1	EYA transcriptional coactivator and phosphatase 1	FALSE
209692_at	0.00491	0.00276	-3.068346	-2.981256	-0.9219786	EYA2	EYA transcriptional coactivator and phosphatase 2	EYA2	EYA transcriptional coactivator and phosphatase 2	FALSE
226170_at	0.0706	0.0502	1.981959	-5.572564	0.1489007	EYA3	EYA transcriptional coactivator and phosphatase 3	EYA3	EYA transcriptional coactivator and phosphatase 3	FALSE
238877_at	6.22e-08	1.51e-08	6.158137	8.690771	1.5500383	EYA4	EYA transcriptional coactivator and phosphatase 4	EYA4	EYA transcriptional coactivator and phosphatase 4	FALSE
32259_at	1.23e-30	6.23e-33	17.808056	64.487074	1.1834678	EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit	EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit	FALSE
203358_s_at	5.19e-12	6.1e-13	-8.252731	18.674976	-1.9587733	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit	FALSE
208623_s_at	0.00214	0.00113	3.351804	-2.150194	0.507523	EZR	ezrin	EZR	ezrin	FALSE
205620_at	2.45e-18	8.99e-20	11.365203	34.30975	0.9400802	F10	coagulation factor X	F10	coagulation factor X	FALSE
224097_s_at	0.000279	0.000126	-3.987563	-0.0796	-0.6934076	F11R	F11 receptor	F11R	F11 receptor	FALSE
205774_at	8.72e-09	1.82e-09	-6.611901	10.766525	-1.3443662	F12	coagulation factor XII	F12	coagulation factor XII	FALSE
203305_at	0.588	0.536	0.621162	-7.318811	0.1847223	F13A1	coagulation factor XIII A chain	F13A1	coagulation factor XIII A chain	FALSE
205754_at	7.53e-07	2.2e-07	-5.56106	6.065139	-0.4844303	F2	coagulation factor II, thrombin	F2	coagulation factor II, thrombin	FALSE
203989_x_at	0.257	0.211	1.25919	-6.720631	0.163502	F2R	coagulation factor II thrombin receptor	F2R	coagulation factor II thrombin receptor	FALSE
213506_at	0.00424	0.00236	-3.119448	-2.835874	-0.8647841	F2RL1	F2R like trypsin receptor 1	F2RL1	F2R like trypsin receptor 1	FALSE
230147_at	0.0596	0.0418	-2.061787	-5.416383	-0.3882382	F2RL2	coagulation factor II thrombin receptor like 2	F2RL2	coagulation factor II thrombin receptor like 2	FALSE
204363_at	0.977	0.972	-0.035028	-7.512083	-0.0083447	F3	coagulation factor III, tissue factor	F3	coagulation factor III, tissue factor	FALSE
204714_s_at	0.00117	0.000588	-3.549478	-1.53602	-0.9581499	F5	coagulation factor V	F5	coagulation factor V	FALSE
237414_at	1.59e-08	3.47e-09	-6.474709	10.132436	-0.3895432	F7	coagulation factor VII	F7	coagulation factor VII	FALSE
205756_s_at	1.84e-17	7.96e-19	10.932186	32.137996	1.8549303	F8	coagulation factor VIII	F8	coagulation factor VIII	FALSE
203274_at	0.0147	0.00908	-2.660351	-4.069003	-0.2782559	F8A3///F8A2///F8A1	coagulation factor VIII-associated 3///coagulation factor VIII-associated 2///coagulation factor VIII-associated 1	F8A1	coagulation factor VIII associated 1	FALSE
219429_at	0.00324	0.00176	-3.213175	-2.564103	-0.991833	FA2H	fatty acid 2-hydroxylase	FA2H	fatty acid 2-hydroxylase	FALSE
204231_s_at	0.00923	0.00549	2.838117	-3.611268	0.2915001	FAAH	fatty acid amide hydrolase	FAAH	fatty acid amide hydrolase	FALSE
230792_at	0.00016	6.94e-05	-4.150149	0.492448	-0.5996112	FAAH2	fatty acid amide hydrolase 2	FAAH2	fatty acid amide hydrolase 2	FALSE
221800_s_at	0.000303	0.000139	-3.962338	-0.166871	-0.2579737	FAAP100	Fanconi anemia core complex associated protein 100	FAAP100	FA core complex associated protein 100	FALSE
229113_s_at	0.001	0.000499	-3.597657	-1.382164	-0.3885566	FAAP20	Fanconi anemia core complex associated protein 20	FAAP20	FA core complex associated protein 20	FALSE
214816_x_at	1.84e-13	1.67e-14	-8.967881	22.24245	-0.8076719	FAAP24	Fanconi anemia core complex associated protein 24	FAAP24	FA core complex associated protein 24	FALSE
214285_at	1.53e-08	3.33e-09	6.483794	10.174258	1.2447827	FABP3	fatty acid binding protein 3	FABP3	fatty acid binding protein 3	FALSE
203980_at	1.32e-20	3.32e-22	12.488586	39.888159	4.7608329	FABP4	fatty acid binding protein 4	FABP4	fatty acid binding protein 4	FALSE
210445_at	0.096	0.0705	-1.827986	-5.857631	-0.4775985	FABP6	fatty acid binding protein 6	FABP6	fatty acid binding protein 6	FALSE
205030_at	0.0404	0.0273	-2.239541	-5.048365	-0.4526589	FABP7	fatty acid binding protein 7	FABP7	fatty acid binding protein 7	FALSE
202535_at	1.94e-08	4.29e-09	-6.429279	9.923658	-0.9712076	FADD	Fas associated via death domain	FADD	Fas associated via death domain	FALSE
202218_s_at	0.284	0.235	-1.1937	-6.800319	-0.1330725	FADS2	fatty acid desaturase 2	FADS2	fatty acid desaturase 2	FALSE
216080_s_at	4.05e-12	4.67e-13	8.305891	18.9385	1.3174854	FADS3	fatty acid desaturase 3	FADS3	fatty acid desaturase 3	FALSE
218080_x_at	0.00507	0.00287	-3.056115	-3.015759	-0.3117059	FAF1	Fas associated factor 1	FAF1	Fas associated factor 1	FALSE
212106_at	0.00159	0.000821	-3.4493	-1.850742	-0.3362817	FAF2	Fas associated factor family member 2	FAF2	Fas associated factor family member 2	FALSE
202862_at	0.247	0.202	-1.285562	-6.687377	-0.1839653	FAH	fumarylacetoacetate hydrolase	FAH	fumarylacetoacetate hydrolase	FALSE
226767_s_at	3.55e-05	1.38e-05	-4.570646	2.045005	-0.6187317	FAHD1	fumarylacetoacetate hydrolase domain containing 1	FAHD1	fumarylacetoacetate hydrolase domain containing 1	FALSE
235418_at	0.000972	0.000482	3.607673	-1.349977	0.2517135	FAHD2A	fumarylacetoacetate hydrolase domain containing 2A	FAHD2A	fumarylacetoacetate hydrolase domain containing 2A	FALSE
228198_s_at	0.00828	0.00489	-2.877893	-3.505386	-0.2276669	FAHD2CP	fumarylacetoacetate hydrolase domain containing 2C, pseudogene	FAHD2CP	fumarylacetoacetate hydrolase domain containing 2C, pseudogene	FALSE
220643_s_at	0.000247	0.000111	-4.022461	0.041799	-0.563008	FAIM	Fas apoptotic inhibitory molecule	FAIM	Fas apoptotic inhibitory molecule	FALSE
203619_s_at	0.35	0.297	1.047517	-6.963231	0.2213655	FAIM2	Fas apoptotic inhibitory molecule 2	FAIM2	Fas apoptotic inhibitory molecule 2	FALSE
226905_at	6.98e-09	1.44e-09	6.662559	11.00199	1.0265799	FAM101B	family with sequence similarity 101 member B	RFLNB	refilin B	FALSE
212400_at	0.0122	0.00743	-2.732123	-3.887263	-0.3300733	FAM102A	family with sequence similarity 102 member A	EEIG1	estrogen-induced osteoclastogenesis regulator 1	FALSE
226568_at	0.682	0.635	-0.476835	-7.398354	-0.0899925	FAM102B	family with sequence similarity 102 member B	EEIG2	EEIG family member 2	FALSE
225319_s_at	4.12e-06	1.36e-06	-5.137175	4.287772	-0.4828898	FAM104A	family with sequence similarity 104 member A	VCF1	VCP nuclear cofactor family member 1	FALSE
227869_at	1.26e-10	1.88e-11	-7.560964	15.279958	-0.4970226	FAM104B	family with sequence similarity 104 member B	VCF2	VCP nuclear cofactor family member 2	FALSE
