Updated.gene.symbol	logFC	P.Value
HSPB9	0.1541691	0.279
HSPBAP1	0.0352445	0.555
HSPBP1	-0.2006745	0.0118
HSPD1	-0.0910265	0.0321
HSPE1	-0.2606298	9.52e-05
HSPE1-MOB4	-0.2303086	2.43e-05
HSPG2	0.3460492	0.000606
HSPH1	-0.0375801	0.502
HTATIP2	-0.133698	0.397
HTATSF1	-0.0764879	0.0347
HTATSF1P2	0.3348481	0.00129
HTD2	-0.0964119	0.0226
HTR1F	-0.3140855	0.253
HTR2B	-0.1765871	0.447
HTR3B	-0.6523043	0.0151
HTR7P1	0.0587243	0.331
HTRA1	-0.0321903	0.794
HTRA2	-0.0297157	0.535
HTRA4	0.1618047	0.733
HTT	0.0868481	0.0218
HUNK	-0.1251728	0.242
HUS1	-0.0420356	0.361
HUWE1	0.156335	0.0113
HVCN1	0.0440989	0.571
HYAL1	-0.1084081	0.537
HYAL2	-0.1744635	0.0948
HYAL3	-0.2510798	0.013
HYAL4	0.040719	0.825
HYCC1	0.0141371	0.93
HYCC2	0.0475963	0.506
HYDIN	0.2811041	0.0187
HYDIN2	0.2912592	0.102
HYI	0.1055263	0.0678
HYKK	0.1425034	0.105
HYLS1	-0.2263078	0.0359
HYOU1	-0.1167343	0.194
HYPK	-0.1486701	0.0201
IAH1	-0.0240804	0.489
IARS1	-0.0292296	0.414
IARS2	-0.1381901	0.00225
IBA57	-0.0129277	0.824
IBA57-DT	0.3479229	0.0305
IBSP	0.2950735	0.302
IBTK	-0.1514582	0.00349
ICA1	-0.0862351	0.304
ICA1-AS1	-0.5360615	0.000737
ICA1L	0.1793235	0.0134
ICAM1	-0.0314093	0.868
ICAM2	0.1017337	0.295
ICAM3	-0.2038985	0.0252
ICAM4	0.0890324	0.588
ICAM5	0.3189525	0.163
ICE1	0.0116054	0.786
ICE2	-0.0670954	0.0285
ICMT	-0.135116	0.00505
ICOS	0.2151277	0.425
ICOSLG	0.1527723	0.238
ID1	-0.4705713	0.00608
ID2	-0.1372079	0.0684
ID2-AS1	-0.1982014	0.00436
ID3	-0.1069808	0.555
ID4	-0.0644557	0.553
IDE	-0.1435062	0.00211
IDH1	-0.2758468	0.00305
IDH1-AS1	-0.1570251	0.228
IDH2	-0.1989972	0.0232
IDH2-DT	-0.1768621	0.0598
IDH3A	-0.0296801	0.569
IDH3B	-0.0658674	0.0697
IDH3G	-0.0257702	0.532
IDI1	-0.2900982	0.000732
IDI2	-0.1190838	0.149
IDI2-AS1	-0.2457507	0.00692
IDNK	-0.0082816	0.896
IDO1	-0.7654583	0.0142
IDS	0.1143333	0.215
IDS2	0.6547009	1.62e-05
IDUA	0.186321	0.0854
IER2	-0.2081112	0.286
IER3	-0.7814715	0.00173
IER3-AS1	-0.8135496	0.00146
IER3IP1	-0.2099151	0.000242
IER5	-0.0231328	0.797
IER5L	-0.1471288	0.122
IFFO1	0.3984012	0.0332
IFFO2	-0.0226994	0.716
IFI16	-0.1670239	0.169
IFI27	-0.3508765	0.0621
IFI27L1	-0.0496186	0.513
IFI27L2	-0.2509946	0.024
IFI30	0.4721594	0.116
IFI35	-0.2745633	0.00377
IFI44	0.1658063	0.318
IFI44L	-0.2072852	0.341
IFI6	-0.3712509	0.0792
IFIH1	-0.2567165	0.0239
IFIT1	0.0192708	0.901
IFIT2	-0.0274384	0.872
IFIT3	-0.26895	0.118
IFIT5	-0.0594937	0.591
IFITM1	-0.4118777	0.0113
IFITM10	0.3875961	0.00698
IFITM2	-0.3921839	0.0596
IFITM3	-0.4323324	0.00852
IFNAR1	-0.1272591	0.00327
IFNAR2	0.0105792	0.861
IFNE	0.2622809	0.233
IFNGR1	-0.2617113	0.000516
IFNGR2	-0.1602151	0.019
IFNLR1	0.2067866	0.000214
IFRD1	0.1361989	0.154
IFRD2	-0.2035975	0.00787
IFT122	0.2120609	0.00101
IFT122P3	0.4132286	0.0026
IFT140	0.1312803	0.0249
IFT172	0.0932589	0.13
IFT20	-0.1523854	0.0101
IFT22	-0.215553	0.000711
IFT27	-0.0464657	0.398
IFT43	-0.1325024	0.0206
IFT46	-0.0615763	0.331
IFT52	-0.1942799	0.000713
IFT57	-0.1570595	0.0128
IFT74	-0.0982126	0.0485
IFT74-AS1	-0.1903075	0.152
IFT80	0.0419785	0.309
IFT81	-0.0097894	0.854
IFT88	0.0079428	0.892
IFTAP	-0.2298285	0.00185
IGBP1	-0.1648501	0.000514
IGF1	-0.3668056	0.0876
IGF1R	0.1929856	0.00414
IGF2BP2	0.1984973	0.00354
IGF2BP3	-0.3462005	0.186
IGF2R	0.1785818	0.0136
IGFALS	0.3703955	0.0181
IGFBP-AS1	0.2944025	0.179
IGFBP2	-0.1013817	0.135
IGFBP3	-0.3019009	0.0514
IGFBP4	-0.1184358	0.391
IGFBP5	0.1102906	0.28
IGFBP6	-0.8147994	0.00254
IGFBP7	-0.1274101	0.189
IGFBP7-AS1	-0.1111722	0.291
IGFBPL1	-0.5253357	0.0363
IGFL2	0.2282878	0.448
IGFL4	0.4222029	0.0198
IGFLR1	0.0245451	0.825
IGHA1	1.2023545	0.0351
IGHA2	1.2410399	0.0465
IGHD	-0.9081866	0.148
IGHG1	0.5576626	0.296
IGHG2	1.4190178	0.0125
IGHG3	0.2481082	0.652
IGHG4	-0.0140405	0.976
IGHGP	0.652929	0.225
IGHM	1.0122539	0.0535
IGHMBP2	0.2653779	0.000483
IGHVIII-38-1	0.6254821	0.363
IGIP	0.1467617	0.0231
IGKC	0.8752022	0.0893
IGLC1	0.3889823	0.506
IGLC2	0.391483	0.463
IGLC3	-0.1749335	0.744
IGLL5	0.3984056	0.482
IGLV1-51	0.28863	0.0352
IGLV5-52	0.2889988	0.000888
IGSF1	0.0101517	0.966
IGSF10	0.2694934	0.16
IGSF11	-0.0313459	0.803
IGSF22	-0.0861494	0.475
IGSF3	0.0166767	0.815
IGSF5	-0.2705932	0.436
IGSF6	0.1764726	0.478
IGSF8	-0.0297604	0.569
IGSF9	0.0033868	0.972
IGSF9B	0.3993677	0.051
IHH	-0.2648909	0.228
IHO1	0.6427194	0.00447
IK	-0.0730552	0.207
IKBIP	-0.2550971	0.0193
IKBKB	0.1771545	0.0037
IKBKE	-0.0600314	0.463
IKBKG	0.1011018	0.195
IKZF1	0.240784	0.235
IKZF2	-0.0480398	0.481
IKZF3	0.2498345	0.19
IKZF4	0.1163186	0.0243
IKZF5	0.0646104	0.259
IL10RA	-0.2480805	0.278
IL10RB	-0.1142544	0.0159
IL10RB-DT	0.0697291	0.406
IL11	0.1352864	0.426
IL11RA	0.3077756	0.00713
IL12A	0.1970288	0.101
IL12A-AS1	0.1304655	0.2
IL12B	0.2587231	0.125
IL12RB1	0.2101879	0.351
IL12RB2	0.6144027	0.00119
IL13RA1	-0.1492728	0.00899
IL15	0.0161718	0.892
IL15RA	-0.1824493	0.0839
IL16	0.3395866	0.000157
IL17D	-0.0024871	0.978
IL17RA	0.1516054	0.00713
IL17RB	0.0568464	0.508
IL17RC	0.0157418	0.79
IL17RD	-0.1575962	0.131
IL17RE	0.2184957	0.00179
IL17REL	0.1071011	0.692
IL18	-0.1174983	0.084
IL18BP	0.0212288	0.877
IL18R1	0.146193	0.329
IL18RAP	0.2119904	0.342
IL19	-0.6519199	0.0627
IL1A	0.0182646	0.962
IL1B	-0.0891681	0.787
IL1R1	0.0200357	0.866
IL1R2	-1.5001733	9.41e-07
IL1RAP	-0.2506389	0.0355
IL1RL1	0.4693402	0.153
IL1RL2	0.0190026	0.883
IL1RN	-0.4525478	0.171
IL20RA	-0.031289	0.639
IL20RB	-0.237729	0.317
IL20RB-AS1	-0.2267429	0.0066
IL21R	0.1607956	0.497
IL21R-AS1	0.2179913	0.279
IL22RA1	0.2540221	0.00761
IL23A	-0.1042547	0.253
IL24	0.0440311	0.672
IL27RA	-0.0368345	0.774
IL2RA	-0.7702305	0.0137
IL2RB	0.1550869	0.384
IL2RG	0.0278958	0.901
IL32	-0.3170709	0.112
IL33	-0.187871	0.196
IL34	0.0162765	0.9
IL37	0.2371551	0.436
IL3RA	0.5492672	0.000176
IL4	0.3518035	0.0581
IL4I1	-0.1779575	0.136
IL4R	0.0432555	0.68
IL5RA	0.1049702	0.29
IL6	-0.1932879	0.677
IL6R	0.128519	0.0334
IL6R-AS1	-0.1248108	0.392
IL6ST	-0.0827622	0.27
IL6ST-DT	0.1856461	0.237
IL7	-0.0445778	0.734
IL7R	-0.0705226	0.778
IL9R	0.117961	0.437
ILDR1	-0.0501425	0.33
ILDR2	0.2092748	0.362
ILF2	-0.2312324	1.59e-05
ILF3	0.1122652	3.13e-05
ILF3-DT	-0.0097729	0.853
ILK	-0.0054081	0.904
ILKAP	0.0093843	0.82
ILRUN	-0.0725475	0.131
ILRUN-AS1	-0.1902634	0.000864
ILVBL	-0.1008448	0.0289
IMMP1L	-0.1825047	9.54e-05
IMMP2L	-0.1195758	0.0148
IMMT	-0.0938621	0.0341
IMP3	-0.1840016	0.000396
IMP4	-0.1138947	0.0134
IMPA1	-0.0093252	0.883
IMPA1P1	0.8407782	0.000662
IMPA2	-0.0026049	0.988
IMPACT	-0.1809028	0.000931
IMPDH1	0.0704288	0.439
IMPDH2	-0.1542274	0.00242
IMPG1	0.6192166	0.000778
IMPG2	0.0368907	0.765
INA	-0.2294189	0.388
INAFM1	-0.0587294	0.375
INAFM2	-0.1019739	0.12
INAVA	-0.0815458	0.159
INCA1	0.2217876	6.3e-05
INCENP	0.0556767	0.18
INE1	0.5468002	3.45e-05
INE2	-0.0467695	0.6
INF2	0.0391127	0.823
ING1	-0.0943143	0.205
ING2	-0.1158778	0.031
ING2-DT	-0.0593067	0.619
ING3	-0.0559572	0.226
ING4	-0.0572307	0.19
ING5	0.1310244	0.0087
INHA	0.2001807	0.266
INHBA	-0.576079	0.128
INHBB	0.0360867	0.705
INHBC	-0.2294133	0.128
INIP	-0.101452	0.012
INKA1	-0.1166058	0.479
INKA2	0.0030379	0.975
INMT	-0.0609771	0.826
INMT-MINDY4	0.0096825	0.866
INO80	0.0348692	0.604
INO80B	0.13448	0.0239
INO80B-WBP1	0.0371525	0.557
INO80C	-0.2450905	0.00507
INO80D	0.1109905	0.0441
INO80E	0.2548914	0.00782
INPP1	-0.114865	0.2
INPP4A	0.2943649	3.07e-05
INPP4B	-0.2154545	0.0169
INPP5A	-0.142399	0.012
INPP5B	0.212256	0.00386
INPP5D	0.2492998	0.0434
INPP5E	0.088073	0.206
INPP5F	-0.0839812	0.123
INPP5J	0.1292557	0.332
INPP5K	-0.0537002	0.558
INPPL1	0.0724674	0.202
INSIG1	-0.2631021	0.0172
INSIG1-DT	-0.300362	0.0479
INSIG2	-0.0660074	0.0925
INSL3	0.0415575	0.825
INSL5	0.1864975	0.364
INSM1	-0.0797169	0.781
INSR	0.1104905	0.224
INSYN1	-0.2781087	0.178
INSYN2A	0.1611145	0.322
INTS1	0.1185133	0.0142
INTS10	-0.0405927	0.516
INTS11	0.0548722	0.19
INTS12	-0.0067142	0.836
INTS13	-0.0865589	0.0377
INTS14	-0.1368262	0.000138
INTS15	0.088328	0.0131
INTS2	0.0151511	0.717
INTS3	0.3245021	0.000136
INTS4	0.0145675	0.654
INTS4P1	0.2998014	0.0195
INTS4P2	0.3048854	0.0023
INTS5	-0.1574625	0.0135
INTS6	0.0090997	0.808
INTS6-AS1	0.2729549	0.000353
INTS6L	0.2117136	0.0408
INTS7	-0.0403485	0.379
INTS8	0.00205	0.952
INTS9	0.0161905	0.585
INTU	0.276983	0.00762
INVS	0.1459378	0.00247
IP6K1	0.0708432	0.0801
IP6K2	0.1000903	0.028
IP6K3	-0.1164396	0.547
IPCEF1	-0.140334	0.127
IPMK	-0.0702793	0.346
IPO11	-0.2412588	0.0022
IPO11-LRRC70	-0.2415411	0.0171
IPO13	-0.1085172	0.0678
IPO4	0.0089547	0.846
IPO5	-0.1023808	0.00678
IPO5P1	0.0880264	0.0474
IPO7	-0.1413316	0.0153
IPO8	-0.0515703	0.184
IPO9	0.0448143	0.212
IPO9-AS1	-0.0461696	0.527
IPP	-0.0582534	0.384
IPPK	-0.0902593	0.0608
IPW	0.2315538	0.0192
IQANK1	0.32081	0.00676
IQCA1	0.059865	0.363
IQCB1	-0.0646338	0.255
IQCC	0.1204728	0.0568
IQCD	-0.1168238	0.0974
IQCE	-0.0077622	0.894
IQCG	-0.0215667	0.689
IQCH	-0.0313755	0.646
IQCH-AS1	-0.0676478	0.0837
IQCJ-SCHIP1	-0.0297178	0.776
IQCK	-0.1003866	0.0354
IQCN	0.3534347	0.0138
IQGAP1	-0.0730943	0.187
IQGAP2	-0.1489894	0.194
IQGAP3	0.1861767	0.375
IQSEC1	0.167301	0.0306
IQSEC2	0.1502155	0.000481
IQSEC3	0.800817	0.0659
IQUB	0.0033578	0.971
IRAG1	0.1995626	0.0804
IRAG1-AS1	-0.1364487	0.379
IRAG2	0.0324814	0.66
IRAIN	0.0332683	0.815
IRAK1	-0.2089271	0.0407
IRAK1BP1	-0.0253958	0.765
IRAK2	-0.2953696	0.0407
IRAK3	-0.0485067	0.719
IRAK4	-0.0003505	0.996
IREB2	-0.0338228	0.529
IRF1	-0.2366288	0.0109
CARINH	0.2018909	0.0577
IRF2	-0.0538074	0.359
IRF2BP1	-0.0686877	0.141
IRF2BP2	-0.0524246	0.358
IRF2BPL	-0.0017142	0.975
IRF3	0.1745566	0.0188
IRF4	-0.2670163	0.205
IRF5	0.1293482	0.171
IRF6	-0.1476526	0.0161
IRF7	0.1671154	0.158
IRF8	-0.3071475	0.231
IRF9	-0.0195343	0.788
IRGQ	0.0375868	0.521
IRS1	-0.1525538	0.277
IRS2	-0.2838364	0.0751
IRS4	0.5725354	0.0227
IRS4-AS1	0.4766859	0.0175
IRX1	-0.1600638	0.308
IRX2	-0.0093249	0.925
IRX2-DT	-0.1036833	0.304
IRX3	0.0092303	0.921
IRX5	-0.0281872	0.637
IRX6	0.4523447	0.059
ISCA1	-0.1815767	0.000464
ISCA2	-0.1603271	0.00381
ISCU	-0.1021639	0.0738
ISG15	-0.3720038	0.00119
ISG20	-0.4586241	0.000148
ISG20L2	-0.1118134	0.0323
ISL1	-0.1787358	0.318
ISL1-DT	0.1889442	0.2
ISLR	0.0145003	0.94
ISM1	-0.1485824	0.521
ISOC1	-0.2465215	1.97e-05
ISOC2	-0.2526642	0.00432
IST1	-0.026603	0.308
ISY1	-0.1256074	0.0107
ISY1-RAB43	-0.1210977	0.132
ISYNA1	0.0080901	0.921
ITCH	-0.1346335	0.00403
ITFG1	-0.1940532	0.000164
ITFG1-AS1	-0.1641475	0.00111
ITFG2	0.1650933	0.00259
ITFG2-AS1	0.132286	0.0213
ITGA1	0.2257645	0.192
ITGA10	0.3135069	0.0192
ITGA2	-0.1180056	0.195
ITGA2B	0.1794906	0.426
ITGA3	0.1088469	0.0167
ITGA4	0.0699939	0.261
ITGA5	-0.0421296	0.865
ITGA6	-0.0786271	0.635
ITGA7	0.2218452	0.0739
ITGA9	0.1947724	0.209
ITGA9-AS1	0.1462297	0.163
ITGAE	-0.0068946	0.944
ITGAL	0.2969834	0.0438
ITGAM	0.0842078	0.768
ITGAV	-0.0524284	0.521
ITGAX	-0.0465631	0.868
ITGB1	-0.1864892	0.0061
ITGB1-DT	0.245847	0.0238
ITGB1BP1	-0.0676852	0.0683
ITGB1BP2	0.2053779	0.183
ITGB2	-0.1330909	0.621
ITGB2-AS1	0.3457785	0.174
ITGB3	0.2555227	0.274
ITGB3BP	-0.0677503	0.471
ITGB4	0.0526498	0.366
ITGB5	-0.0781173	0.204
ITGB6	-0.1562987	0.0991
ITGB7	0.1173214	0.403
ITGB8	-0.0362922	0.619
ITGB8-AS1	-0.2730201	4.78e-05
ITGBL1	0.0409605	0.751
ITIH2	0.6647693	0.00206
ITIH3	0.6322923	0.00397
ITIH4	0.4348884	0.00998
ITIH4-AS1	0.4982015	0.00538
ITIH5	-0.1998171	0.38
ITIH6	0.0250429	0.811
ITK	0.1454634	0.481
ITLN1	0.5324356	0.162
ITM2A	0.105388	0.691
ITM2B	-0.1582665	0.0149
ITM2C	-0.1178633	0.137
ITPA	-0.0883377	0.155
ITPK1	-0.0449005	0.544
ITPKA	-0.1349286	0.314
ITPKB	-0.0216549	0.678
ITPKC	-0.0967993	0.0792
ITPR1	0.2660418	0.0322
ITPR1-DT	0.2874138	0.033
ITPR2	0.0591224	0.696
ITPR3	0.0886268	0.233
ITPR3-AS1	-0.0706104	0.46
ITPRID1	-0.3837981	0.134
ITPRID2	-0.0689813	0.258
ITPRIP	0.0563244	0.678
ITPRIPL1	0.1430439	0.22
ITPRIPL2	-0.0869013	0.393
ITSN1	0.0060744	0.905
ITSN2	0.1421984	0.0317
IVD	-0.044637	0.151
IVNS1ABP	-0.084285	0.046
IWS1	-0.0696699	0.0352
IYD	-0.2089357	0.178
IZUMO4	-0.0940972	0.449
JADE1	0.0811172	0.155
JADE2	0.0876044	0.0834
JADE3	-0.0285665	0.636
JAG1	0.0048428	0.961
JAG2	0.244097	0.0125
JAGN1	-0.0905312	0.0654
JAK1	-0.0090088	0.84
JAK2	0.1427964	0.164
JAK3	0.0978294	0.641
JAKMIP1	-0.0106061	0.96
JAKMIP2	0.4147825	0.000915
JAKMIP2-AS1	0.0383039	0.75
JAKMIP3	0.5261882	0.185
JAKMIP3-AS1	0.6001356	0.137
JAM2	0.4751509	0.00376
JAM3	0.1182196	0.39
JAML	0.0784498	0.712
JARID2	-0.0678696	0.446
JAZF1	0.0600347	0.356
JAZF1-AS1	0.0769887	0.478
JCAD	0.2042169	0.316
JCHAIN	0.6664615	0.158
JDP2	-0.00303	0.957
JDP2-AS1	-0.0980434	0.373
JHY	0.0028908	0.966
JKAMP	-0.0846501	0.0622
JMJD1C	-0.0123032	0.85
JMJD1C-AS1	-0.1425698	0.132
JMJD4	-0.1158708	0.0341
JMJD6	0.1103869	0.00502
JMJD7	0.0629468	0.238
JMJD7-PLA2G4B	0.2734852	0.00159
JMJD8	-0.1181792	0.0226
JMY	0.0162147	0.736
JOSD1	-0.1672223	0.0158
JOSD2	-0.2521826	0.0137
JPH1	0.0747391	0.488
JPH2	0.0301976	0.917
JPH3	-0.1336945	0.483
JPH4	-0.0706105	0.751
JPT1	-0.3982982	0.00365
JPT2	-0.0795115	0.136
JPX	0.0762613	0.338
JRK	0.2016988	0.00044
JRKL	0.0565639	0.293
JTB	-0.2791679	0.000877
JUN	-0.3295067	0.12
JUNB	-0.2792866	0.22
JUND	-0.2180835	0.00829
JUP	-0.0626148	0.222
KAAG1	-0.0860588	0.473
KALRN	0.004657	0.949
KANK1	0.1061759	0.217
KANK2	0.1263372	0.195
KANK3	-0.0318592	0.772
KANSL1	0.1160535	0.00849
KANSL1-AS1	-0.1942978	0.221
KANSL1L	0.0596789	0.377
KANSL1L-AS1	0.3210458	0.00321
KANSL2	-0.0570078	0.16
KANSL3	0.1390629	0.000272
KANTR	0.2244885	0.322
KARS1	-0.1247494	0.0921
KAT14	-0.0889647	0.0472
KAT2A	0.1771402	0.0596
KAT2B	0.0361733	0.675
KAT5	0.02574	0.423
KAT6A	-0.008758	0.888
KAT6A-AS1	-0.0003983	0.998
KAT6B	0.0307767	0.61
KAT7	0.0266897	0.465
KAT8	0.0124479	0.756
KATNA1	-0.1185317	0.00327
KATNAL1	0.0314693	0.688
KATNAL2	0.103777	0.188
KATNB1	0.0214684	0.767
KATNBL1	-0.0689583	0.162
KATNBL1P6	0.1722326	0.0853
KATNIP	0.1934911	0.00367
KAZALD1	-0.0869854	0.661
KAZN	0.130534	0.0149
KBTBD11	0.2034687	0.409
KBTBD12	0.1668821	0.333
KBTBD2	-0.0068511	0.881
KBTBD3	-0.0905123	0.0745
KBTBD4	-0.1354004	0.0157
KBTBD6	-0.1113834	0.0377
KBTBD7	-0.1555212	0.00404
KBTBD8	-0.1406933	0.306
KC6	0.6806817	0.00489
KCMF1	-0.1743299	0.000174
KCNA1	0.3518356	0.269
KCNA2	0.1922236	0.31
KCNA3	-0.1663493	0.586
KCNAB1	-0.2158202	0.0212
KCNAB2	0.421812	0.0168
KCNAB3	0.4042679	0.00206
KCNB1	0.1731904	0.392
KCNC1	-0.0317028	0.884
KCNC3	0.6371957	6.59e-06
KCNC4	0.3095951	0.0673
KCND1	0.4631085	0.000949
KCND3	-0.1646376	0.182
KCNE1	0.0093321	0.913
KCNE2	-0.0361639	0.758
KCNE3	-0.1325045	0.192
KCNE4	0.0187407	0.94
KCNG1	0.1403978	0.347
KCNG2	-0.0139381	0.873
KCNH1	0.2308623	0.0667
KCNH2	0.2413347	0.231
KCNH3	-0.0155295	0.845
KCNH6	-0.0326151	0.861
KCNH8	0.055634	0.751
KCNIP2	0.5184079	4.04e-05
KCNIP3	-0.2434831	0.382
KCNIP4	0.1639841	0.0895
KCNJ1	0.001814	0.995
KCNJ11	-0.1574087	0.339
KCNJ12	-0.8377947	0.000117
KCNJ14	0.1319201	0.15
KCNJ15	-0.0172968	0.933
KCNJ16	0.2259401	0.169
KCNJ2	0.0938743	0.412
KCNJ2-AS1	0.1859187	0.233
KCNJ5	0.1636565	0.538
KCNJ5-AS1	0.0281429	0.875
KCNK1	-0.2031269	0.0116
KCNK12	0.252577	0.117
KCNK15	-0.1834964	0.268
KCNK15-AS1	0.0270581	0.875
KCNK2	-0.3046125	0.13
KCNK3	0.517427	0.0856
KCNK5	-0.0949007	0.425
KCNK6	-0.2642475	0.148
KCNK7	-0.2365784	0.141
KCNMA1	0.2902518	0.156
KCNMB1	0.1627865	0.482
KCNMB2	0.0349059	0.805
KCNMB2-AS1	-0.1812855	0.291
KCNMB3	0.1456468	0.0631
KCNMB4	-0.5079998	0.0404
KCNN3	0.1624777	0.401
KCNN4	-0.1599845	0.365
KCNQ1	-0.1798015	0.0178
KCNQ1OT1	0.3821003	0.000407
KCNQ3	0.2743754	0.319
KCNQ4	-0.2210335	0.23
KCNQ5	0.0055373	0.984
KCNRG	-0.0426692	0.581
KCNS1	-0.0534634	0.773
KCNS3	-0.1042034	0.513
KCP	-0.0331226	0.883
KCTD1	-0.1491439	0.00678
KCTD10	-0.045911	0.305
KCTD11	0.0212753	0.705
KCTD12	0.0166017	0.916
KCTD13	0.1054393	0.004
KCTD13-DT	0.1653649	0.0995
KCTD14	-0.4343096	0.00424
KCTD15	0.0330759	0.676
KCTD16	0.1014406	0.372
KCTD17	0.0271074	0.853
KCTD18	0.0139799	0.736
KCTD19	0.795234	1.06e-05
KCTD2	-0.0735972	0.178
KCTD20	0.0010569	0.978
KCTD21	-0.0264303	0.692
KCTD21-AS1	0.0167902	0.849
KCTD3	-0.1250647	0.000442
KCTD5	-0.1317942	0.0416
KCTD6	0.0203577	0.704
KCTD7	0.2185148	2.65e-05
KCTD9	-0.0377922	0.399
KDELR1	-0.1862015	0.0285
KDELR2	-0.2469127	0.00272
KDELR3	-0.4267837	0.025
KDF1	-0.1506404	0.00267
KDM1A	-0.0334797	0.335
KDM1B	-0.0324036	0.657
KDM2A	0.099528	0.000939
KDM2B	0.1233173	0.00851
KDM2B-DT	0.3387798	0.00377
KDM3A	0.0059452	0.849
KDM3B	0.0880146	0.0587
KDM4A	0.0761987	0.0663
KDM4A-AS1	0.1813219	0.00236
KDM4B	0.0735993	0.0333
KDM4C	0.0904899	0.023
KDM4D	-0.0277506	0.652
KDM5A	0.0064528	0.914
KDM5B	-0.014583	0.71
KDM5C	0.0997693	0.2
KDM5D	0.2917522	0.671
KDM6A	0.0222421	0.832
KDM6B	0.1148892	0.0483
KDM7A	0.0579982	0.419
KDM7A-DT	-0.0710379	0.256
KDM8	0.1455012	0.232
KDR	-0.103075	0.649
KDSR	-0.0837021	0.0202
KEAP1	-0.0656999	0.448
KEL	0.4737581	0.0447
KHDC1	-0.1779847	0.0976
KHDC4	0.2094172	0.000177
KHDRBS1	-0.0940944	0.0153
KHDRBS2	-0.4292987	0.0585
KHDRBS3	-0.2924754	0.0157
KHK	0.1908312	0.248
KHNYN	0.0776225	0.0216
KHSRP	-0.0114098	0.778
KIAA0040	-0.0072186	0.926
KIAA0232	-0.0238259	0.677
KIAA0319	0.2806932	0.00371
KIAA0319L	0.0031393	0.95
KIAA0408	0.3472353	0.259
KIAA0513	0.116542	0.00359
KIAA0586	0.0288045	0.443
KIAA0753	0.0579129	0.198
KIAA0754	0.029693	0.836
KIAA0825	0.040372	0.527
KIAA0930	-0.0798829	0.189
KIAA1107	0.0947471	0.091
KIAA1143	-0.1767089	0.000103
KIAA1191	-0.1083304	0.00977
KIAA1217	0.1403924	0.00798
KIAA1328	0.0559618	0.302
NHSL3	-0.0013463	0.967
KIAA1549	0.0599164	0.466
KIAA1549L	-0.10734	0.476
KIAA1586	-0.0687649	0.388
KIAA1614	0.39391	0.000917
KIAA1614-AS1	0.2196976	0.085
KIAA1656	0.277505	0.000273
KIAA1671	0.0605323	0.387
KIAA1671-AS1	0.0694858	0.549
KIAA1958	0.1585625	0.0155
KIAA2012	0.2101678	0.0127
KIAA2012-AS1	0.4713356	0.0145
KIAA2013	-0.0985858	0.0259
BRD10	0.1376691	0.00781
KICS2	-0.114744	0.00826
KIDINS220	0.0394414	0.491
KIF11	-0.1543591	0.0308
KIF12	0.6868664	0.0102
KIF13A	0.0923717	0.115
KIF13B	0.0146704	0.772
KIF14	-0.0443136	0.824
KIF15	-0.0832139	0.607
KIF16B	-0.0835599	0.292
KIF17	0.2824214	0.00721
KIF18A	-0.1580593	0.0549
KIF18B	-0.0403249	0.852
KIF19	0.0601314	0.425
KIF1A	0.0881999	0.72
KIF1B	0.1101865	0.0245
KIF1C	-0.1229981	0.072
KIF1C-AS1	-0.0321972	0.601
KIF20A	-0.1740683	0.226
KIF20B	-0.1157606	0.213
KIF21A	0.0202266	0.866
KIF21B	0.2263189	0.059
KIF22	-0.0984778	0.0309
KIF23	-0.1629685	0.325
KIF23-AS1	0.110195	0.153
KIF24	0.0897658	0.0988
KIF26B	0.2401751	0.063
KIF26B-AS1	0.0444814	0.676
KIF27	0.1514163	0.0808
KIF2A	-0.1044513	0.208
KIF2C	-0.0603301	0.61
KIF3A	0.059964	0.341
KIF3B	-0.1246622	0.0264
KIF3C	0.0432249	0.684
KIF4A	-0.2533739	0.0775
KIF5A	0.3656006	0.148
KIF5B	-0.1550784	0.0153
KIF5C	0.172191	0.291
KIF6	0.0214234	0.78
KIF7	0.0931931	0.494
KIF9	-0.1494237	0.00609
KIF9-AS1	0.0616537	0.274
KIFAP3	-0.1114017	0.049
KIFBP	-0.0647151	0.0613
KIFC1	0.140251	0.212
KIFC2	0.2372224	0.0519
KIFC3	0.4282397	1.3e-05
KIN	0.0740797	0.0515
KIRREL1	-0.0068575	0.974
KIRREL3	-0.2159937	0.334
KISS1	-0.1475418	0.368
KIT	-0.13636	0.412
KITLG	0.038819	0.652
KIZ	-0.0140531	0.803
KIZ-AS1	0.6696644	0.000464
KL	-0.0026733	0.989
KLB	-0.0883038	0.394
KLC1	-0.0034039	0.917
KLC2	0.0294773	0.554
KLC2-AS1	0.183375	0.00215
KLC2-AS2	-0.2757943	0.0798
KLC3	-0.0352571	0.717
KLC4	0.0335763	0.363
KLC4-AS1	-0.0331664	0.53
KLF10	0.161791	0.0881
KLF11	0.2502241	0.0308
KLF11-DT	0.7445022	7.43e-05
KLF12	0.2462022	0.029
KLF13	0.0246732	0.773
KLF15	0.0765974	0.381
KLF16	-0.1364816	0.0278
KLF2	-0.2208648	0.073
KLF3	-0.1582314	0.0208
KLF3-AS1	0.3057005	0.0115
KLF4	-0.2559845	0.0446
KLF5	-0.1507377	0.0284
KLF6	-0.090274	0.24
KLF7	0.2284655	0.0178
KLF8	0.1775267	0.133
KLF9	-0.0009667	0.994
KLF9-DT	0.0299681	0.843
