ID	padj	P.Value	lfcSE	stat	logFC	baseMean	Gene.symbol	Gene.title
10699	0.028183	4.48E-03	0.1939	2.8420251	0.5510062	8.54	CORIN	"corin, serine peptidase"
79109	0.028183	4.48E-03	0.0501	-2.8419339	-0.1423138	1948.75	MAPKAP1	MAPK associated protein 1
29954	0.028183	4.48E-03	0.0539	2.8419781	0.1531605	1402.46	POMT2	protein O-mannosyltransferase 2
23013	0.028184	4.49E-03	0.0666	2.8417498	0.1891196	3542.75	SPEN	spen family transcriptional repressor
101929596	0.028184	4.49E-03	0.1765	2.8416587	0.5014211	16.56	LINC02613	long intergenic non-protein coding RNA 2613
221786	0.028184	4.49E-03	0.0398	-2.8416448	-0.1132046	430.54	FAM200A	family with sequence similarity 200 member A
55194	0.028189	4.49E-03	0.0847	-2.8413698	-0.240761	398.1	EVA1B	eva-1 homolog B
55773	0.028189	4.49E-03	0.0543	-2.8411662	-0.1542652	930.59	TBC1D23	TBC1 domain family member 23
10799	0.028189	4.49E-03	0.0514	-2.8412423	-0.1459928	212.03	RPP40	ribonuclease P/MRP subunit p40
378108	0.028189	4.49E-03	0.0651	2.8413705	0.1849207	1556.91	TRIM74	tripartite motif containing 74
146754	0.028189	4.50E-03	0.1036	2.8411306	0.2942889	13193.91	DNAH2	dynein axonemal heavy chain 2
1487	0.028201	4.50E-03	0.036	2.8408981	0.1023918	5695.4	CTBP1	C-terminal binding protein 1
10226	0.028217	4.50E-03	0.0488	-2.8406287	-0.1384962	3115.44	PLIN3	perilipin 3
728621	0.028248	4.51E-03	0.0733	2.8401024	0.2081401	3175.26	CCDC30	coiled-coil domain containing 30
89876	0.028248	4.51E-03	0.0848	2.8400948	0.2409661	10358.02	CFAP91	cilia and flagella associated protein 91
26261	0.028259	4.51E-03	0.1215	2.839874	0.3450174	144.78	FBXO24	F-box protein 24
55335	0.028259	4.51E-03	0.0968	2.8397865	0.2748054	512.35	NIPSNAP3B	nipsnap homolog 3B
8904	0.028282	4.52E-03	0.0489	2.8394311	0.1388605	2636.7	CPNE1	copine 1
467	0.028316	4.53E-03	0.1531	-2.8389583	-0.4346293	3682.09	ATF3	activating transcription factor 3
91687	0.028321	4.53E-03	0.0723	-2.8387185	-0.2052605	83.71	CENPL	centromere protein L
441263	0.028321	4.53E-03	0.069	2.838623	0.1958217	903.97	DTX2P1-UPK3BP1-PMS2P11	"DTX2P1-UPK3BP1-PMS2P11 readthrough, transcribed pseudogene"
51227	0.028321	4.53E-03	0.0737	-2.8386313	-0.2091016	749.22	PIGP	phosphatidylinositol glycan anchor biosynthesis class P
102465513	0.028329	4.53E-03	0.0925	2.8384467	0.2625423	38.72	MIR6852	microRNA 6852
109864281	0.028385	4.54E-03	0.3021	-2.8377298	-0.857178	26.8	RNA5-8SN2	"RNA, 5.8S ribosomal N2"
13	0.028391	4.55E-03	0.1745	-2.8375608	-0.4952836	337.33	AADAC	arylacetamide deacetylase
4189	0.028409	4.55E-03	0.1247	-2.8372715	-0.3539355	1110.3	DNAJB9	DnaJ heat shock protein family (Hsp40) member B9
1119	0.028469	4.56E-03	0.1145	2.8365012	0.324762	1699.1	CHKA	choline kinase alpha
102724497	0.028479	4.56E-03	0.1739	2.8362984	0.493345	19.99	LOC102724497	uncharacterized LOC102724497
105374145	0.02849	4.57E-03	0.1872	2.8360436	0.5309016	35.93	LOC105374145	uncharacterized LOC105374145
11316	0.02849	4.57E-03	0.0811	-2.8359963	-0.2299878	3711.58	COPE	COPI coat complex subunit epsilon
54581	0.028496	4.57E-03	0.0474	2.835832	0.1343175	742.55	SCAND2P	SCAN domain containing 2 pseudogene
1650	0.028506	4.57E-03	0.0567	-2.835636	-0.1606523	5107.54	DDOST	dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit
341019	0.028511	4.58E-03	0.1014	2.8354641	0.2874962	3262.55	DCDC1	doublecortin domain containing 1
8834	0.028511	4.58E-03	0.0661	-2.8353927	-0.1873529	787.97	TMEM11	transmembrane protein 11
55129	0.028589	4.59E-03	0.1039	-2.8344313	-0.2946363	596.68	ANO10	anoctamin 10
5612	0.028611	4.60E-03	0.0499	-2.834096	-0.1415144	1174.25	THAP12	THAP domain containing 12
23261	0.028611	4.60E-03	0.0606	-2.8339081	-0.1718181	755.83	CAMTA1	calmodulin binding transcription activator 1
727	0.028611	4.60E-03	0.0883	2.8339976	0.2501439	415.82	C5	complement C5
1892	0.028623	4.60E-03	0.0698	-2.833683	-0.1977824	3252.46	ECHS1	"enoyl-CoA hydratase, short chain 1"
343099	0.028628	4.60E-03	0.0808	2.833451	0.2288486	323.13	CCDC18	coiled-coil domain containing 18
6782	0.028628	4.60E-03	0.1005	-2.8334607	-0.2847306	462.43	HSPA13	heat shock protein family A (Hsp70) member 13
80864	0.028629	4.61E-03	0.1078	2.8330767	0.3054843	280.99	EGFL8	EGF like domain multiple 8
5879	0.028629	4.62E-03	0.0552	-2.8327173	-0.156375	9448.95	RAC1	Rac family small GTPase 1
56260	0.028629	4.61E-03	0.076	2.8327597	0.2152228	224.56	C8orf44	chromosome 8 putative open reading frame 44
105376301	0.028629	4.61E-03	0.1312	2.8331454	0.3717842	18.19	LOC105376301	uncharacterized LOC105376301
5479	0.028629	4.62E-03	0.1011	-2.832702	-0.2865077	4662.14	PPIB	peptidylprolyl isomerase B
84231	0.028629	4.61E-03	0.0484	-2.8329421	-0.1369824	3094.42	TRAF7	TNF receptor associated factor 7
256236	0.028629	4.61E-03	0.1731	-2.8328664	-0.4905074	159.62	NAPSB	"napsin B aspartic peptidase, pseudogene"
3005	0.028629	4.61E-03	0.0603	-2.8329784	-0.1708791	5020.78	H1-0	H1.0 linker histone
107987399	0.028647	4.62E-03	0.2001	2.8324143	0.5668884	78.95	LOC107987399	replaced by ID 101929819
100529209	0.028656	4.62E-03	0.0596	-2.8322168	-0.1686853	2101.3	RNASEK-C17orf49	RNASEK-C17orf49 readthrough
8747	0.028662	4.62E-03	0.208	2.8320593	0.5891682	15.57	ADAM21	ADAM metallopeptidase domain 21
361	0.028667	4.63E-03	0.12	2.8318228	0.3398872	529.47	AQP4	aquaporin 4
55612	0.028667	4.63E-03	0.1275	-2.8318343	-0.3610985	437.61	FERMT1	FERM domain containing kindlin 1
142680	0.028689	4.64E-03	0.2249	2.831128	0.6368414	187.9	SLC34A3	solute carrier family 34 member 3
5427	0.028689	4.63E-03	0.0951	2.8314048	0.2691939	49.61	POLE2	"DNA polymerase epsilon 2, accessory subunit"
341883	0.028689	4.64E-03	0.1497	2.8311968	0.4238745	32.37	LRRC9	leucine rich repeat containing 9
92359	0.028689	4.64E-03	0.0693	-2.831182	-0.1963212	751.79	CRB3	crumbs cell polarity complex component 3
100996432	0.028689	4.64E-03	0.2736	2.8313106	0.7746694	13.17	FAM230F	family with sequence similarity 230 member F
100126311	0.028692	4.64E-03	0.2633	-2.8310006	-0.7452958	66.39	MIR147B	microRNA 147b
84301	0.028697	4.65E-03	0.0499	2.8306707	0.141349	3449.2	DDI2	DNA damage inducible 1 homolog 2
8061	0.028697	4.64E-03	0.3414	-2.8307577	-0.9665346	17.16	FOSL1	"FOS like 1, AP-1 transcription factor subunit"
619189	0.028697	4.64E-03	0.0405	2.8307146	0.11476	1303.82	SERINC4	serine incorporator 4
2317	0.028746	4.65E-03	0.0782	2.8300366	0.2213048	18468.46	FLNB	filamin B
619498	0.028786	4.66E-03	0.1537	2.8293101	0.4348483	23.89	SNORD74	"small nucleolar RNA, C/D box 74"
9068	0.028786	4.67E-03	0.2116	2.8292343	0.5985759	12.11	ANGPTL1	angiopoietin like 1
401507	0.028786	4.66E-03	0.1783	2.8293257	0.5044118	19.85	FAM74A1	family with sequence similarity 74 member A1
101928042	0.028786	4.66E-03	0.1078	2.8293289	0.3050158	49.17	ARHGAP11A-DT	ARHGAP11A divergent transcript
157869	0.028821	4.67E-03	0.1323	2.8287505	0.3742206	79.12	SBSPON	somatomedin B and thrombospondin type 1 domain containing
197342	0.028837	4.68E-03	0.1278	2.8284818	0.3613774	106.74	EME2	essential meiotic structure-specific endonuclease subunit 2
109617013	0.02885	4.68E-03	0.1689	2.8282466	0.4776154	11.76	SNORD63B	"small nucleolar RNA, C/D box 63B"
105374152	0.028861	4.68E-03	0.165	2.8280346	0.4667342	64.05	LOC105374152	
101927506	0.02887	4.69E-03	0.1289	2.8277589	0.3645666	51.77	LOC101927506	uncharacterized LOC101927506
79643	0.02887	4.69E-03	0.0608	-2.8277505	-0.1718143	678.93	CHMP6	charged multivesicular body protein 6
200030	0.028871	4.69E-03	0.0748	2.8275277	0.2115128	974.57	NBPF11	NBPF member 11
4191	0.028871	4.69E-03	0.0525	-2.827594	-0.1485379	4741.88	MDH2	malate dehydrogenase 2
105371356	0.028871	4.69E-03	0.2081	2.8273957	0.5884166	17.43	LOC105371356	uncharacterized LOC105371356
10069	0.028871	4.69E-03	0.0492	-2.8273801	-0.1390585	422.86	RWDD2B	RWD domain containing 2B
6785	0.028883	4.70E-03	0.184	-2.8271497	-0.5201695	19.43	ELOVL4	ELOVL fatty acid elongase 4
4482	0.02891	4.70E-03	0.0663	-2.8266777	-0.187544	356.97	MSRA	methionine sulfoxide reductase A
8738	0.02891	4.70E-03	0.0568	-2.8267059	-0.1606295	607.9	CRADD	CASP2 and RIPK1 domain containing adaptor with death domain
83608	0.028931	4.71E-03	0.0452	-2.826351	-0.1277311	307.17	C18orf21	chromosome 18 open reading frame 21
259295	0.02894	4.71E-03	0.1648	2.826074	0.4656594	50.4	TAS2R20	taste 2 receptor member 20
27238	0.02894	4.71E-03	0.0394	-2.8261094	-0.1113531	824.79	GPKOW	G-patch domain and KOW motifs
4650	0.028995	4.72E-03	0.0793	2.8253705	0.2239355	2225.92	MYO9B	myosin IXB
107987398	0.028999	4.72E-03	0.1877	2.8252434	0.5301888	224.73	LOC107987398	replaced by ID 101929819
51074	0.029007	4.73E-03	0.0755	-2.8250554	-0.2134283	812.84	APIP	APAF1 interacting protein
388564	0.029055	4.74E-03	0.1087	-2.8244411	-0.3070886	338.13	TMEM238	transmembrane protein 238
776	0.029075	4.74E-03	0.088	2.8241042	0.2485962	970.94	CACNA1D	calcium voltage-gated channel subunit alpha1 D
55214	0.029075	4.74E-03	0.1957	-2.823868	-0.5525206	29.19	P3H2	prolyl 3-hydroxylase 2
101929290	0.029075	4.74E-03	0.1924	2.8239668	0.5432391	8.91	LOC101929290	uncharacterized LOC101929290
22952	0.029075	4.74E-03	0.1511	2.823855	0.4266647	33.31	CYP2G1P	"cytochrome P450 family 2 subfamily G member 1, pseudogene"
10946	0.029094	4.75E-03	0.0313	-2.8234136	-0.088379	2040.66	SF3A3	splicing factor 3a subunit 3
5859	0.029094	4.75E-03	0.0388	-2.8235201	-0.1094986	5571.53	QARS1	glutaminyl-tRNA synthetase 1
347733	0.029094	4.75E-03	0.0804	-2.8233752	-0.2270236	1465.16	TUBB2B	tubulin beta 2B class IIb
84331	0.029098	4.76E-03	0.0861	-2.8231582	-0.2429961	600.89	MCRIP2	MAPK regulated corepressor interacting protein 2
105371064	0.029098	4.75E-03	0.0902	2.8232029	0.2546017	167.52	LOC105371064	uncharacterized LOC105371064
9183	0.029162	4.77E-03	0.042	-2.8223534	-0.1184994	606.85	ZW10	zw10 kinetochore protein
1945	0.029187	4.77E-03	0.0696	-2.8219979	-0.1963654	231.96	EFNA4	ephrin A4
138716	0.029192	4.77E-03	0.0787	-2.8218433	-0.2221091	553.11	RPP25L	ribonuclease P/MRP subunit p25 like
116150	0.029204	4.78E-03	0.0596	-2.8214462	-0.1680653	1875.35	NUS1	NUS1 dehydrodolichyl diphosphate synthase subunit
653190	0.029204	4.78E-03	0.0925	2.8215401	0.2610301	295.29	ABCC6P1	ATP binding cassette subfamily C member 6 pseudogene 1
9526	0.029204	4.78E-03	0.0646	-2.8215242	-0.1822158	2455.21	MPDU1	mannose-P-dolichol utilization defect 1
60682	0.029251	4.79E-03	0.0787	-2.8208448	-0.2219648	634.23	SMAP1	small ArfGAP 1
55809	0.02926	4.79E-03	0.084	2.8206518	0.2368892	1619.12	TRERF1	transcriptional regulating factor 1
57571	0.02929	4.80E-03	0.0884	2.8201848	0.2494364	48.56	CARNS1	carnosine synthase 1
7846	0.02929	4.80E-03	0.0822	-2.8200944	-0.2317921	55648.47	TUBA1A	tubulin alpha 1a
7307	0.02929	4.80E-03	0.0338	-2.8200493	-0.0953078	985.62	U2AF1	U2 small nuclear RNA auxiliary factor 1
23352	0.029323	4.81E-03	0.0718	2.8196009	0.2024161	7411.22	UBR4	ubiquitin protein ligase E3 component n-recognin 4
161502	0.029325	4.81E-03	0.0656	-2.8193631	-0.1850296	2064.9	CFAP161	cilia and flagella associated protein 161
9284	0.029325	4.81E-03	0.091	2.8193136	0.2565374	887.49	NPIPA1	nuclear pore complex interacting protein family member A1
339327	0.029325	4.81E-03	0.0677	2.8193572	0.1908716	345.95	ZNF546	zinc finger protein 546
105379391	0.029348	4.82E-03	0.2154	-2.818881	-0.6072192	24.1	LOC105379391	uncharacterized LOC105379391
55312	0.029348	4.82E-03	0.0682	-2.8189458	-0.1923585	1124.16	RFK	riboflavin kinase
1604	0.029356	4.82E-03	0.1114	-2.8187031	-0.3140453	5692.18	CD55	CD55 molecule (Cromer blood group)
121642	0.029359	4.82E-03	0.0553	-2.8185736	-0.1557296	239.16	ALKBH2	"alkB homolog 2, alpha-ketoglutarate dependent dioxygenase"
25943	0.02936	4.83E-03	0.0647	2.8184775	0.1823856	2602.85	DNAAF9	dynein axonemal assembly factor 9
254100	0.029379	4.83E-03	0.076	2.8181145	0.2142613	81.06	ZNRD2-DT	ZNRD2 divergent transcript
100170841	0.029379	4.83E-03	0.1711	-2.8180957	-0.4822562	22.96	EPOP	elongin BC and polycomb repressive complex 2 associated protein
100287467	0.029422	4.84E-03	0.0901	2.8174404	0.2538447	102.33	LOC100287467	uncharacterized LOC100287467
2086	0.029422	4.84E-03	0.1036	2.81746	0.2918015	888.84	ERV3-1	"endogenous retrovirus group 3 member 1, envelope"
9580	0.029469	4.85E-03	0.0352	2.8168245	0.0992667	2082.01	SOX13	SRY-box transcription factor 13
6732	0.029469	4.85E-03	0.0564	-2.8167499	-0.1589665	1328.61	SRPK1	SRSF protein kinase 1
23318	0.029475	4.85E-03	0.0569	2.8165894	0.1602498	1415.16	TUT4	terminal uridylyl transferase 4
155060	0.029531	4.86E-03	0.124	2.8158908	0.3493022	381.33	LOC155060	AI894139 pseudogene
79078	0.029536	4.87E-03	0.0411	-2.8156856	-0.115741	340.11	C1orf50	chromosome 1 open reading frame 50
107986649	0.029536	4.87E-03	0.1685	2.8156642	0.4745763	1334.47	LOC107986649	
90639	0.029627	4.88E-03	0.0669	2.8145867	0.1884193	1203.94	COX19	cytochrome c oxidase assembly factor COX19
5321	0.029648	4.90E-03	0.1728	-2.8138605	-0.4862096	336.89	PLA2G4A	phospholipase A2 group IVA
154743	0.029648	4.90E-03	0.0512	-2.8138148	-0.1441902	388.74	BMT2	base methyltransferase of 25S rRNA 2 homolog
51005	0.029648	4.89E-03	0.0535	2.8138987	0.1505873	580.72	AMDHD2	amidohydrolase domain containing 2
79850	0.029648	4.89E-03	0.0725	-2.8139823	-0.2040096	920.67	TLCD3A	TLC domain containing 3A
107985044	0.029648	4.89E-03	0.1293	2.8139635	0.3638629	14.29	LOC107985044	uncharacterized LOC107985044
641516	0.029648	4.89E-03	0.2419	2.8142515	0.6806817	31.45	KC6	keratoconus gene 6
151987	0.029665	4.90E-03	0.0445	-2.813542	-0.1252767	2495.89	PPP4R2	protein phosphatase 4 regulatory subunit 2
90701	0.029686	4.90E-03	0.1128	-2.813227	-0.3173926	1946.13	SEC11C	"SEC11 homolog C, signal peptidase complex subunit"
55599	0.02969	4.91E-03	0.1361	2.8130041	0.3827698	1216.29	RNPC3	"RNA binding region (RNP1, RRM) containing 3"
6617	0.02969	4.91E-03	0.0549	-2.8130027	-0.1545208	982.43	SNAPC1	small nuclear RNA activating complex polypeptide 1
100529211	0.029736	4.92E-03	0.0565	-2.8124227	-0.1590166	389.51	TMEM256-PLSCR3	TMEM256-PLSCR3 readthrough (NMD candidate)
285335	0.029736	4.92E-03	0.1783	2.8122427	0.5014663	151.34	SLC9C1	solute carrier family 9 member C1
84419	0.029736	4.92E-03	0.2583	-2.8122484	-0.7265069	225.05	C15orf48	chromosome 15 open reading frame 48
93589	0.029738	4.92E-03	0.0862	2.8121289	0.2424165	72.5	CACNA2D4	calcium voltage-gated channel auxiliary subunit alpha2delta 4
51714	0.02975	4.93E-03	0.0562	-2.8118697	-0.1580696	3633.95	SELENOT	selenoprotein T
1994	0.02975	4.93E-03	0.0302	-2.8118215	-0.084879	2557.18	ELAVL1	ELAV like RNA binding protein 1
90288	0.029754	4.93E-03	0.0873	2.8116257	0.2455405	4144.94	EFCAB12	EF-hand calcium binding domain 12
105376671	0.029754	4.93E-03	0.1158	2.8114559	0.3256425	18.66	LGR4-AS1	LGR4 antisense RNA 1
10284	0.029754	4.93E-03	0.056	-2.811422	-0.157579	5056.19	SAP18	Sin3A associated protein 18
50810	0.029754	4.93E-03	0.0576	-2.8114804	-0.1618483	891.61	HDGFL3	HDGF like 3
105376278	0.029755	4.93E-03	0.1135	2.8113238	0.3190378	63.23	LOC105376278	uncharacterized LOC105376278
3301	0.029766	4.94E-03	0.0579	-2.8111037	-0.1626247	10515.61	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1
100144604	0.029766	4.94E-03	0.2615	2.8110074	0.7350044	524.95	LINC00930	long intergenic non-protein coding RNA 930
1362	0.029766	4.94E-03	0.0561	-2.810931	-0.1577643	10306.4	CPD	carboxypeptidase D
55520	0.029818	4.95E-03	0.0454	-2.810286	-0.1276251	354.84	ELAC1	elaC ribonuclease Z 1
4359	0.029842	4.96E-03	0.0879	2.8097947	0.2469605	38.03	MPZ	myelin protein zero
8971	0.029842	4.96E-03	0.0648	-2.8099295	-0.1819744	3933.21	H1-10	H1.10 linker histone
644297	0.029842	4.96E-03	0.1348	2.8097593	0.3787109	79.58	FAM215B	family with sequence similarity 215 member B
146857	0.029969	4.98E-03	0.1	2.808296	0.2809188	9495.06	SLFN13	schlafen family member 13
122773	0.030016	4.99E-03	0.0822	2.8076147	0.2307831	267.83	KLHDC1	kelch domain containing 1
5529	0.030016	4.99E-03	0.049	-2.8076994	-0.1376308	1670.73	PPP2R5E	protein phosphatase 2 regulatory subunit B'epsilon
105374724	0.030019	4.99E-03	0.1809	2.8074936	0.5078275	507.34	LOC105374724	uncharacterized LOC105374724
105374399	0.030033	5.00E-03	0.1446	2.8072531	0.4059656	157.28	LOC105374399	uncharacterized LOC105374399
100506127	0.030055	5.00E-03	0.1087	2.8069344	0.3051446	646.44	GVQW3	GVQW motif containing 3
10406	0.030063	5.00E-03	0.131	-2.8067616	-0.3677374	57682.05	WFDC2	WAP four-disulfide core domain 2
107985208	0.030063	5.01E-03	0.1439	2.806312	0.4037245	59.91	LOC107985208	
84614	0.030063	5.01E-03	0.0862	2.806564	0.2419485	1303.77	ZBTB37	zinc finger and BTB domain containing 37
1475	0.030063	5.01E-03	0.2727	-2.8064438	-0.7653489	739.95	CSTA	cystatin A
6879	0.030063	5.01E-03	0.0485	-2.8063444	-0.1362001	3646.47	TAF7	TATA-box binding protein associated factor 7
7314	0.030063	5.01E-03	0.0683	-2.806654	-0.1918098	41352.19	UBB	ubiquitin B
26024	0.030067	5.01E-03	0.0437	-2.8061773	-0.122681	887.01	PTCD1	pentatricopeptide repeat domain 1
693158	0.030072	5.02E-03	0.1925	2.8060299	0.5401846	6.93	MIR573	microRNA 573
23210	0.030072	5.02E-03	0.0393	2.8059553	0.1103869	666.19	JMJD6	"jumonji domain containing 6, arginine demethylase and lysine hydroxylase"
105371361	0.030087	5.02E-03	0.2053	2.8057011	0.5760156	11.7	LOC105371361	uncharacterized LOC105371361
693155	0.03017	5.04E-03	0.1603	2.804722	0.4497013	62.96	MIR570	microRNA 570
152206	0.03018	5.04E-03	0.0847	2.8044355	0.2375113	3946.19	CCDC13	coiled-coil domain containing 13
5971	0.03018	5.04E-03	0.1274	-2.804507	-0.3572023	237.05	RELB	"RELB proto-oncogene, NF-kB subunit"
79735	0.030194	5.04E-03	0.0549	2.8041975	0.1540369	1601.21	TBC1D17	TBC1 domain family member 17
23463	0.030223	5.05E-03	0.0482	-2.8038004	-0.135116	5768.62	ICMT	isoprenylcysteine carboxyl methyltransferase
51552	0.030225	5.05E-03	0.0354	-2.8036923	-0.0991646	4714.69	RAB14	"RAB14, member RAS oncogene family"
11163	0.030232	5.05E-03	0.0724	-2.803512	-0.2029712	7276.64	NUDT4	nudix hydrolase 4
353116	0.030232	5.06E-03	0.0514	2.8034378	0.1440507	371.59	RILPL1	Rab interacting lysosomal protein like 1
84316	0.030287	5.07E-03	0.093	-2.8026848	-0.2607552	1441.85	NAA38	"N-alpha-acetyltransferase 38, NatC auxiliary subunit"
125476	0.030287	5.07E-03	0.0874	-2.8026788	-0.2450905	897.48	INO80C	INO80 complex subunit C
79369	0.03029	5.07E-03	0.0533	-2.802466	-0.1494639	530.65	B3GNT4	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4"
105371505	0.03029	5.07E-03	0.159	2.8025339	0.4457029	36.2	LOC105371505	uncharacterized LOC105371505
10445	0.030343	5.08E-03	0.0475	-2.8018123	-0.1332069	2064.8	MCRS1	microspherule protein 1
7094	0.030349	5.08E-03	0.0748	2.8016697	0.2094345	3633.88	TLN1	talin 1
6747	0.030377	5.09E-03	0.0945	-2.8010985	-0.264621	1925.97	SSR3	signal sequence receptor subunit 3
54809	0.030377	5.09E-03	0.148	-2.8011322	-0.414567	845.31	SAMD9	sterile alpha motif domain containing 9
105370256	0.030377	5.09E-03	0.1616	-2.8012233	-0.4527743	267.1	LOC105370256	uncharacterized LOC105370256
440434	0.030411	5.10E-03	0.0688	2.8006492	0.1927423	355.93	NPEPPSP1	NPEPPS pseudogene 1
266812	0.030433	5.11E-03	0.0692	-2.8003305	-0.1937829	116.31	NAP1L5	nucleosome assembly protein 1 like 5
8682	0.030434	5.11E-03	0.0634	-2.8001669	-0.1773937	1911.51	PEA15	proliferation and apoptosis adaptor protein 15
107985961	0.030434	5.11E-03	0.1655	-2.7997507	-0.4632241	13.62	LOC107985961	
112268434	0.030434	5.11E-03	0.2055	2.7997508	0.5754403	26.45	LOC112268434	
79844	0.030434	5.12E-03	0.1881	2.7994891	0.5264864	2964.05	ZDHHC11	zinc finger DHHC-type containing 11
155400	0.030434	5.12E-03	0.1098	2.7994358	0.3073881	944.07	NSUN5P1	NSUN5 pseudogene 1
101410533	0.030434	5.12E-03	0.0897	-2.799641	-0.2511021	93.98	YTHDF3-DT	YTHDF3 divergent transcript
105378460	0.030434	5.12E-03	0.0478	2.7994821	0.1337781	404.42	LOC105378460	uncharacterized LOC105378460
1207	0.030434	5.11E-03	0.0478	-2.8000234	-0.1339526	2001.45	CLNS1A	chloride nucleotide-sensitive channel 1A
7011	0.030434	5.12E-03	0.0812	2.7995755	0.2274127	1998.76	TEP1	telomerase associated protein 1
105371493	0.030434	5.12E-03	0.1619	2.7995099	0.453133	54.75	LOC105371493	uncharacterized LOC105371493
729218	0.030442	5.12E-03	0.1294	2.7992686	0.3621895	635.48	LOC729218	uncharacterized LOC729218
114785	0.030467	5.13E-03	0.0839	2.798908	0.2349604	2482.74	MBD6	methyl-CpG binding domain protein 6
22989	0.030493	5.13E-03	0.1702	2.7985467	0.4762156	329.3	MYH15	myosin heavy chain 15
25802	0.030503	5.14E-03	0.1663	2.7982606	0.4652633	35.31	LMOD1	leiomodin 1
100996631	0.030503	5.14E-03	0.119	2.7983472	0.3329426	168.98	TCP11X1	"t-complex 11 family, X-linked 1"
51188	0.030527	5.14E-03	0.07	-2.7979122	-0.1958119	463.87	SS18L2	SS18 like 2
84277	0.030527	5.14E-03	0.0481	-2.7978335	-0.1346444	739.96	DNAJC30	DnaJ heat shock protein family (Hsp40) member C30
1308	0.030533	5.15E-03	0.2307	-2.7976835	-0.6454054	320.83	COL17A1	collagen type XVII alpha 1 chain
1353	0.030539	5.15E-03	0.0367	2.797531	0.1026569	1947.93	COX11	cytochrome c oxidase copper chaperone COX11
340544	0.030565	5.16E-03	0.0855	2.797172	0.2392184	112.94	MORF4L2-AS1	MORF4L2 antisense RNA 1
79612	0.030568	5.16E-03	0.061	2.7970489	0.1706696	685.45	NAA16	"N-alpha-acetyltransferase 16, NatA auxiliary subunit"
