Updated.gene.symbol	logFC	P.Value
HNRNPAB	-0.44	4.74e-08
HSF2BP	-0.44	4.32e-09
TMEM44-AS1	-0.44	1.76e-05
TRAF3	-0.44	1.85e-08
WRN	-0.44	2.73e-05
CLASP1	-0.439	4.74e-08
COPS5	-0.439	8.09e-07
KCNMB3	-0.439	1.87e-08
MTAP	-0.439	1.59e-05
NDUFB11	-0.439	3.28e-06
PET117	-0.439	1.51e-05
TMEM147	-0.439	1.51e-09
TYW3	-0.439	4e-06
FAM222B	-0.438	1.49e-07
GLRX5	-0.438	2.24e-08
PRAF2	-0.438	9.16e-06
PRSS22	-0.438	2.41e-08
STAU1	-0.438	1.21e-09
TBC1D20	-0.438	2.48e-07
TYW5	-0.438	4.67e-09
ARHGAP5-AS1	-0.437	1.2e-06
EIF3C	-0.437	1.42e-05
LLPH	-0.437	1.54e-07
METTL5	-0.437	2.94e-06
MPHOSPH10	-0.437	1.53e-08
MRPS22	-0.437	1.02e-05
NDUFA11	-0.437	1.82e-07
PRDM13	-0.437	1.47e-05
TXNRD3	-0.437	8.57e-07
ATAD3A	-0.436	2.02e-10
FAM174C	-0.436	2.48e-07
CLSPN	-0.436	2.16e-13
HEATR6	-0.436	6.02e-09
HMG20B	-0.436	6.87e-06
TRAPPC3	-0.436	2.47e-07
ARMH4	-0.435	1.9e-09
GNL2	-0.435	2.39e-05
ARPC5L	-0.434	5.24e-07
MEX3B	-0.434	4.39e-10
SSB	-0.434	4.43e-07
TSEN34	-0.434	2.2e-10
WRNIP1	-0.434	4.17e-07
COPE	-0.433	4.92e-09
DCLRE1C	-0.433	3.47e-07
DIABLO	-0.433	1.14e-13
CBLL1-AS1	-0.433	5.01e-06
BAK1	-0.432	6.66e-07
KDM5C	-0.432	2.19e-08
MDC1	-0.432	6.34e-07
PAGR1	-0.432	6.11e-10
PIP5K1A	-0.432	5.82e-09
SFT2D2	-0.432	5.67e-09
TCEANC2	-0.432	1.35e-08
UPF1	-0.432	4.46e-08
YLPM1	-0.432	2.14e-07
EPOP	-0.431	6.02e-06
EIF4A3	-0.431	1.24e-06
MAFG	-0.431	1.97e-05
NUDT15	-0.431	1.47e-05
AKT2	-0.43	3.16e-08
BPNT1	-0.43	1.07e-06
NR2C2AP	-0.43	1.18e-05
PPP2R1A	-0.43	7.24e-08
SPR	-0.43	1.04e-07
VWA1	-0.43	6.42e-06
ZNF775	-0.43	2.44e-08
THUMPD2	-0.429	1.98e-08
CARD11	-0.428	4.35e-06
CCNC	-0.428	4.2e-07
FXN	-0.428	1.72e-05
PPP2R5E	-0.428	6.28e-07
RPS6KB2	-0.428	2.83e-09
KIF3B	-0.427	1.79e-06
LOC401068	-0.427	1.43e-06
SCAND1	-0.427	4.37e-07
TUBA3D	-0.427	6.6e-14
UQCC1	-0.427	2.43e-06
ALDH16A1	-0.426	1.34e-05
ALMS1-IT1	-0.426	1.41e-06
TSPY26P	-0.426	9.13e-07
MFF	-0.425	1.72e-07
MRPL55	-0.425	2.92e-09
SLC25A40	-0.425	3.45e-07
DCAF7	-0.424	7.11e-06
KCNMB2-AS1	-0.424	1.9e-06
ZNF488	-0.424	1.35e-06
CFAP73	-0.423	3.65e-10
ECHS1	-0.423	1.16e-07
HAUS5	-0.423	8.81e-08
IMMP1L	-0.423	1.97e-06
PMCH	-0.423	7.49e-06
UBL4A	-0.423	3.93e-07
UNC5B-AS1	-0.423	1.02e-05
BCKDK	-0.422	3.33e-08
HEXIM2	-0.422	1.4e-05
HLCS	-0.422	2.33e-10
OCRL	-0.422	1.19e-06
ZNF622	-0.422	4.91e-07
FBXO34	-0.421	1.03e-05
HIKESHI	-0.421	1.3e-06
S100A11	-0.421	1.33e-07
TADA2A	-0.421	7.54e-07
UBAC2	-0.421	6.1e-10
YAP1	-0.421	1.36e-05
EML6	-0.42	2.24e-06
YIPF2	-0.42	8.24e-07
ATG13	-0.419	7.11e-08
NR2C2	-0.419	2.72e-08
RAB18	-0.419	6.07e-06
WDR36	-0.419	1.14e-06
ACVR2B	-0.418	5.75e-06
BCAP31	-0.418	6.3e-08
FAM120A	-0.418	1.1e-09
ITPA	-0.418	1.31e-08
HARBI1	-0.417	3.63e-09
PPP1CC	-0.417	1.35e-08
PRRC2A	-0.417	3.6e-08
RAP1GDS1	-0.417	8.04e-06
BLOC1S4	-0.416	1.31e-06
CRCP	-0.416	2.63e-07
RPL26L1	-0.416	5.64e-07
TIMM9	-0.416	7.31e-06
B3GAT3	-0.415	5.95e-07
CARD14	-0.415	1.31e-06
PSMB7	-0.415	3.59e-08
EIF3D	-0.414	3.18e-07
DENND10	-0.414	3.1e-06
PPM1L	-0.414	1.26e-05
SRP68	-0.414	3.95e-13
USP42	-0.414	1.45e-06
LRRC45	-0.413	9.06e-07
OSBP	-0.413	1.21e-06
CCAR1	-0.412	7.42e-06
MCMBP	-0.412	7.53e-06
NUP133	-0.412	9.32e-07
COQ9	-0.411	1.23e-06
COX6C	-0.411	4.35e-07
TIAM1-AS1	-0.411	3.44e-08
NCKAP1	-0.411	6.39e-09
UNC119	-0.411	1.42e-06
AHSA1	-0.41	1.87e-07
RPUSD1	-0.41	9.68e-11
TRMT2A	-0.41	2.16e-09
ZFAT	-0.41	6.41e-06
C10orf12	-0.409	1.09e-07
CPSF4	-0.409	7.27e-10
FAM234A	-0.409	5.32e-07
MFSD5	-0.409	3.31e-07
CEP89	-0.408	6.52e-08
HOXB9	-0.408	3.11e-10
PTGES3	-0.408	4.09e-12
CADM4	-0.407	2.84e-08
SLIRP	-0.407	2.99e-06
LBR	-0.406	1.03e-05
TSKU-AS1	-0.406	6.26e-09
TMEM208	-0.405	1.29e-07
ARHGAP39	-0.404	4.88e-10
BRMS1	-0.403	5.25e-09
BRWD3	-0.403	4.41e-07
GTF3C6	-0.403	4.11e-08
SEC14L2	-0.403	6.01e-06
VPS37D	-0.403	4.97e-11
ATG101	-0.402	9.62e-07
COPS7B	-0.402	3.43e-08
DNAJC30	-0.402	9.81e-06
DOCK1	-0.402	1.05e-06
PSMC6	-0.402	6.76e-08
PSMA4	-0.401	4.34e-08
TGIF2	-0.401	8.68e-06
EXOSC1	-0.4	1.37e-07
MAPRE1	-0.4	4.61e-06
NOC4L	-0.4	4.05e-07
NOP58	-0.4	3e-06
PELP1	-0.4	5.01e-07
PODNL1	-0.4	9.69e-06
ENTR1	-0.4	3.66e-07
AAK1	-0.399	5.6e-06
CDKN2AIPNL	-0.399	3.17e-06
SRSF2	-0.399	1.85e-07
OST4	-0.399	1.04e-06
UFSP1	-0.399	1.07e-08
BMS1	-0.397	7.83e-08
CCNQ	-0.397	4.83e-06
FUT8-AS1	-0.397	1.77e-07
KHDRBS1	-0.397	8.94e-11
NAA10	-0.397	2.68e-07
C1orf35	-0.395	2.1e-07
EEF1D	-0.395	8.61e-08
FAM222A	-0.395	3.16e-06
TNK1	-0.395	1.83e-08
NDUFA8	-0.394	1.09e-06
PIP4K2B	-0.394	5.52e-07
TLN2	-0.394	1.67e-06
TMEM63C	-0.394	1.29e-08
CA5B	-0.393	5.34e-07
LSM14A	-0.393	5.77e-07
MBD4	-0.393	2.08e-07
DNAJC13	-0.392	1.25e-06
FHIP1A	-0.392	7.78e-10
GNAI3	-0.392	1.7e-06
NENF	-0.391	5.99e-07
PPP4R2	-0.391	1.32e-06
PSMA1	-0.391	1e-07
SH3BP4	-0.391	1.04e-06
SIX5	-0.391	1.49e-07
LSM14B	-0.39	1.22e-07
WDCP	-0.39	2.09e-07
CNNM1	-0.389	2.66e-06
NPLOC4	-0.389	2e-09
PPHLN1	-0.389	1.01e-06
RTRAF	-0.388	9.04e-12
H3C8	-0.388	4.92e-10
PPP5C	-0.387	1.87e-06
Igk	-0.386	1.25e-07
SLC35C2	-0.386	3.66e-08
WIZ	-0.386	1.68e-06
MRPL45	-0.385	5.63e-06
REXO4	-0.385	1.2e-08
SMAP1	-0.385	1.92e-06
ZNF213	-0.385	6.29e-09
COPB1	-0.384	1.12e-07
A4GALT	-0.383	3.1e-06
BCL9	-0.383	1.57e-09
SLC22A23	-0.383	3.05e-07
MYPOP	-0.382	1.2e-06
UTP20	-0.382	3.8e-06
UQCRFS1	-0.381	2.15e-06
WNK2	-0.381	1.86e-10
CNIH1	-0.38	3.58e-08
EIF2A	-0.38	4.26e-07
GRWD1	-0.38	5.26e-07
TMEM199	-0.379	2.33e-06
TNK2	-0.379	2.14e-06
RHBDD1	-0.378	1.96e-06
YTHDF1	-0.378	1.43e-08
C21orf58	-0.377	1.29e-07
EEFSEC	-0.377	5.03e-09
FIBP	-0.377	2.11e-06
NUDT22	-0.377	3.6e-08
SLC17A9	-0.377	8.45e-07
KCND2	-0.376	4.68e-07
TYMSOS	-0.376	5.43e-08
ZNF777	-0.376	2.27e-06
AAAS	-0.375	6.82e-09
MC1R	-0.375	3.6e-06
PUM1	-0.375	1.26e-06
RAD51B	-0.375	1.17e-06
SEC13	-0.375	3.93e-09
FAM76B	-0.374	4.75e-07
TCHP	-0.374	1.5e-06
B4GALNT4	-0.373	9.16e-09
CCT8	-0.373	1.13e-07
KREMEN2	-0.373	1.58e-06
MED15	-0.373	2.4e-06
CCDC142	-0.373	1.1e-06
SNX12	-0.373	2.47e-06
TMEM242	-0.373	1.27e-06
AAMP	-0.372	1.43e-08
ADAM8	-0.371	5.06e-07
ATP5PD	-0.37	3.43e-09
CEP170B	-0.37	7.86e-07
ZNF687-AS1	-0.37	6.85e-07
MED19	-0.37	3.81e-07
INTS4	-0.369	3.7e-06
RNF214	-0.369	4.66e-07
TXNDC9	-0.369	1.29e-07
COX6A1	-0.368	6.42e-08
ERC2	-0.368	5.19e-08
GSKIP	-0.368	2.49e-06
CLCN5	-0.367	1.54e-07
ZNHIT2	-0.367	1.15e-06
CHD1L	-0.365	3.78e-07
PPIL2	-0.365	2.24e-09
TELO2	-0.364	6.12e-11
LOC100289094	-0.363	5.08e-10
TMUB1	-0.363	1.79e-06
WAC-AS1	-0.362	1.02e-07
VAX2	-0.362	1.53e-06
DDX23	-0.361	2.2e-10
SKIC2	-0.361	2.83e-06
TYW1	-0.361	2.44e-06
AP1B1	-0.36	3.24e-07
B3GNT4	-0.36	1.63e-09
HGS	-0.359	7.21e-07
PARN	-0.359	2.27e-07
PPP1R37	-0.359	7.25e-07
RNF208	-0.359	1.34e-06
SNRNP27	-0.359	1.65e-07
TSR3	-0.359	2.77e-07
SLC7A5P1	-0.358	2.95e-07
MANBAL	-0.358	6.47e-07
TOP3A	-0.358	4.11e-07
VRK3	-0.358	1.82e-06
KIF5A	-0.357	2.15e-08
TMX2	-0.357	3.84e-07
SMARCAL1	-0.356	3.75e-07
RPS2	-0.356	1.66e-11
RBM12B	-0.355	1.46e-06
REEP2	-0.355	2.13e-08
AURKAIP1	-0.353	2.92e-07
CS	-0.353	6.19e-07
HOXC11	-0.353	1.65e-06
AUP1	-0.352	6.69e-08
DNAH3	-0.352	9.13e-09
SLC25A22	-0.352	1.26e-06
NDUFC2	-0.351	7.31e-08
TSPAN17	-0.351	7.88e-07
EIF4H	-0.35	1.16e-06
RPS19	-0.348	2.34e-10
LINC00491	-0.344	7.94e-07
NOP9	-0.344	4.75e-09
SASS6	-0.344	4.96e-10
MMADHC	-0.342	9.72e-10
ALG10B	-0.341	1.32e-07
DAZAP1	-0.341	5.33e-07
MAST1	-0.34	4.17e-07
RECQL5	-0.34	6.74e-08
RNPS1	-0.339	5.89e-08
SF3B2	-0.339	4.58e-09
SEC22A	-0.338	1.49e-07
CCDC15	-0.335	7.99e-07
NDUFA12	-0.334	1.39e-07
RPL8	-0.334	9.87e-10
PARG	-0.332	2.63e-08
ZNF8	-0.329	2.43e-07
SIPA1L3	-0.328	5.29e-07
NDOR1	-0.327	9.15e-08
PRDX6	-0.327	4.05e-07
PPP6R1	-0.325	3.37e-07
KIAA2013	-0.322	1.8e-07
SP3	-0.322	1.59e-07
SP1	-0.321	3.5e-07
CARNMT1	-0.319	3e-07
ZNF865	-0.319	2.16e-08
FANCB	-0.318	3.22e-07
MRPS5	-0.318	1.6e-07
TFAP2A-AS1	-0.314	7.45e-08
SLC13A3	-0.312	2.6e-07
SMARCD1	-0.306	4.23e-08
GLI4	-0.292	5.65e-08
ZNF572	-0.292	3.63e-08
MTBP	-0.289	6.56e-09
ACTG1	-0.286	3.66e-08
TRIM46	-0.284	6.93e-08
FAM27E3	-0.283	1.31e-09
ZSWIM1	-0.276	2.21e-09
EEF1G	-0.26	1.44e-08
HNRNPK	-0.25	9.04e-09
