Updated.gene.symbol	logFC	P.Value
RANBP10	0.392	5.64e-07
SMC5	0.392	7.49e-07
TERF2IP	0.392	1.17e-06
CDC42	0.391	8.18e-11
IQGAP1	0.391	3.94e-06
MAT2B	0.391	2.26e-08
PNPLA7	0.391	2.86e-08
SETMAR	0.391	2.14e-06
SPECC1	0.39	1.25e-10
TMEM161B	0.39	7.24e-06
SUGCT-AS1	0.389	6.04e-06
RNF34	0.389	3.04e-07
CCDC93	0.388	8.74e-07
NR1H2	0.388	8.02e-07
TBX4	0.388	1.47e-08
GNA11	0.387	5.65e-08
TNIP1	0.387	1.3e-10
DTNBP1	0.386	1.94e-07
FLJ16734	0.386	1.78e-07
INPP5E	0.385	1.24e-07
WBP1L	0.384	3.06e-06
GGA3	0.383	3e-06
UBB	0.382	1.01e-09
RNF11	0.381	4.15e-06
UQCC5	0.381	3.37e-06
ARMH1	0.38	1.72e-08
ICAM5	0.38	1.79e-07
IQSEC3	0.38	7.35e-10
LOC100129406	0.38	5.16e-07
ERVFRD-1	0.379	1.59e-12
HSPA1L	0.379	5.36e-07
LINC01798	0.379	1.66e-08
SPACA6	0.379	1.54e-08
CELF6	0.378	2.05e-10
GAS8	0.378	1.35e-07
RAD51-AS1	0.378	8.64e-07
HNF4A	0.377	1.88e-10
EPM2A-DT	0.377	3.96e-09
SLC12A4	0.377	2.08e-07
SLC16A11	0.377	1.34e-07
SYNDIG1L	0.377	1.63e-07
CCDC25	0.376	1.38e-07
CRTC3	0.376	7.84e-08
SURF1	0.376	3.35e-07
AP1M1	0.375	2.85e-07
C2CD4B	0.375	3.32e-06
COMT	0.375	4.06e-08
RNH1	0.374	1.45e-06
C2orf92	0.373	3.03e-07
MGARP	0.373	1.36e-07
MICU2	0.373	1.09e-06
NCBP3	0.373	9.76e-07
ZNF510	0.373	1.92e-06
CDK15	0.372	3.94e-08
LOC340085	0.372	1.23e-08
NKAPL	0.372	2.44e-10
NXPH3	0.372	6.13e-09
SDCBP2-AS1	0.372	9.77e-08
ZFP92	0.372	8.06e-10
CHP1	0.371	1.42e-07
ERCC6L2-AS1	0.371	7.84e-10
SPAG7	0.371	1.42e-08
VPS26C	0.37	1.36e-08
ACTN2	0.369	2.25e-07
ELF2	0.369	5.92e-08
NXF1	0.368	2.53e-06
ETV3	0.367	2.09e-09
TNFRSF14-AS1	0.367	4.24e-10
TMEM132C	0.367	1.88e-10
FTL	0.365	2.52e-09
HEXA	0.365	1.34e-09
LINC02615	0.365	1.26e-07
LOC101926944	0.364	1.36e-09
OTUD4	0.364	3.09e-06
TRAF3IP2-AS1	0.363	2.51e-11
LSM3	0.362	4.86e-11
CHRM1	0.361	1.74e-09
GATA2-AS1	0.361	2.88e-09
NUBP1	0.361	3.54e-07
LOC646014	0.36	3.27e-07
PBRM1	0.36	9.39e-09
ABI3	0.359	3.24e-07
RNF114	0.359	1.32e-06
RNPEPL1	0.359	7.47e-07
ZC2HC1C	0.359	1.93e-06
ATP6V0A1	0.358	1.13e-06
INO80	0.358	1.42e-08
ABHD17A	0.357	3.53e-08
KLHL9	0.357	4.25e-10
PLEKHB2	0.357	8.72e-07
HBBP1	0.356	4.2e-10
RPH3AL-AS1	0.356	1.42e-07
ZBTB1	0.356	3.5e-08
LINC00663	0.355	1.97e-07
LOC101928419	0.355	1.02e-11
SYF2	0.355	9.51e-08
MATK	0.353	1.46e-06
SPDYE1	0.351	4.95e-09
CCDC12	0.35	3.51e-08
KLHL28	0.35	2.28e-08
ZSWIM8-AS1	0.35	1.16e-07
R3HCC1	0.349	1.9e-07
ZNF592	0.349	3.32e-09
IST1	0.348	3.65e-10
SZT2	0.348	1.63e-06
SMIM10	0.346	4.67e-11
AGPAT4-IT1	0.343	9.39e-09
ATP1B2	0.343	5.47e-10
MAPK3	0.343	1.74e-09
AGAP3	0.342	1.24e-07
PATL2	0.342	9.47e-07
UBA3	0.342	1e-07
CASP12	0.34	7.13e-08
ACTR1A	0.339	8.89e-07
FUNDC2	0.339	2.27e-08
KIN	0.338	8.67e-11
LINC00996	0.338	1.62e-07
HBP1	0.337	5.7e-09
PYGM	0.337	4.92e-08
DCAF1	0.336	9.04e-10
EXD3	0.336	9.7e-09
RAB2B	0.336	1.98e-07
PSME3IP1	0.335	9.77e-07
LOC101928524	0.335	5.92e-08
USP7	0.334	6.57e-15
ATP6V1D	0.331	5.72e-10
XKR6	0.331	6.89e-08
CCDC174	0.33	3.13e-07
GFOD2	0.329	4.47e-09
GPC5	0.329	2.19e-08
GLYCTK	0.327	5.33e-08
ANKRD13C	0.326	5.06e-07
WDR83OS	0.326	1.47e-07
CXorf65	0.325	7.37e-08
MON2	0.325	4.78e-07
ZNF137P	0.324	1.79e-07
MGC12488	0.323	1.91e-08
MPZL3	0.323	5.3e-08
TEKT3	0.323	1.92e-07
TTN-AS1	0.323	2.14e-07
CYB5R3	0.318	1.48e-07
LINC02861	0.317	3.25e-07
RBMS3-AS3	0.317	1.58e-07
ERICH2-DT	0.316	8.42e-08
NIPSNAP3B	0.314	8.87e-10
RNF122	0.313	6.47e-08
TECPR2	0.312	8.47e-09
BRWD1	0.311	4.73e-08
TPT1	0.31	1.11e-13
LOC90246	0.309	5.88e-08
SARM1	0.309	1.85e-07
GARNL3	0.306	3.08e-08
PRDM16-DT	0.306	3.65e-10
RPL21	0.302	6.47e-11
MBL1P	0.301	3.5e-09
LRRC40	0.3	2.14e-07
RPL34	0.3	1.69e-11
KHDRBS2	0.298	1.74e-08
SIRPD	0.298	9.95e-10
LINC00920	0.29	7.65e-08
ANO2	0.288	1.45e-09
SEPTIN7P2	0.285	3.18e-10
LINC02981	0.282	7.38e-09
URM1	0.281	1.15e-09
CELA1	0.28	1.48e-08
MIR99AHG	0.28	1.35e-08
PANK2	0.28	1.91e-08
LOC100652999	0.279	1.94e-09
MICOS10P1	0.278	1.09e-08
BTBD18	0.277	2.38e-09
LINC00921	0.275	1.28e-08
LOC90834	0.275	9.15e-10
LINC03095	0.274	2.83e-10
CYP1B1-AS1	0.266	1.96e-08
GCSAML	0.266	2.61e-11
VXN	0.259	1.6e-09
ID2B	0.259	1.77e-13
OTC	0.244	4.32e-09
