ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title
39240_at	0.000619	0.000108	4.1455265	0.853759	1.25109142	NRXN1	neurexin 1	NRXN1	neurexin 1
37781_at	0.0576	0.0296	2.2279396	-4.311533	0.48733052	NRXN2	neurexin 2	NRXN2	neurexin 2
35951_at	0.0188	0.00747	2.7691645	-3.08794	0.64872164	NRXN3	neurexin 3	NRXN3	neurexin 3
38106_at	0.179	0.12	1.578503	-5.476088	0.21958506	NSA2	NSA2, ribosome biogenesis homolog	NSA2	NSA2, ribosome biogenesis homolog
36500_at	0.00388	0.00107	-3.4376802	-1.30416	-0.53027285	NSDHL	NAD(P) dependent steroid dehydrogenase-like	NSDHL	NAD(P) dependent steroid dehydrogenase-like
33857_at	0.0454	0.0221	2.3497873	-4.054995	0.3699624	NSFL1C	NSFL1 cofactor	NSFL1C	NSFL1 cofactor
936_s_at	8.32e-05	9.13e-06	-4.8499187	3.212335	-1.55515503	NSG1	neuron specific gene family member 1	NSG1	neuron specific gene family member 1
41336_at	0.0437	0.0211	2.3693928	-4.012657	0.77377519	NSL1	NSL1, MIS12 kinetochore complex component	NSL1	NSL1, MIS12 kinetochore complex component
37673_at	0.000346	5.2e-05	-4.3590646	1.549367	-0.4801636	NSMAF	neutral sphingomyelinase activation associated factor	NSMAF	neutral sphingomyelinase activation associated factor
41258_at	0.0969	0.0565	1.9448929	-4.862219	0.36670339	NSUN5P2///NSUN5P1	NOP2/Sun RNA methyltransferase family member 5 pseudogene 2///NOP2/Sun RNA methyltransferase family member 5 pseudogene 1	NSUN5P2///NSUN5P1	NOP2/Sun RNA methyltransferase family member 5 pseudogene 2///NOP2/Sun RNA methyltransferase family member 5 pseudogene 1
31794_at	0.000448	7.2e-05	4.2647292	1.239796	0.51115485	NT5C2	5'-nucleotidase, cytosolic II	NT5C2	5'-nucleotidase, cytosolic II
31886_at	0.0104	0.00364	-3.0264003	-2.434549	-1.35878628	NT5E	5'-nucleotidase ecto	NT5E	5'-nucleotidase ecto
35041_at	0.0379	0.0177	2.4395959	-3.858681	0.68881979	NTF3	neurotrophin 3	NTF3	neurotrophin 3
40325_at	0.00566	0.0017	-3.2857531	-1.733363	-0.59177356	NTHL1	nth like DNA glycosylase 1	NTHL1	nth like DNA glycosylase 1
31784_at	0.00873	0.00295	3.1000715	-2.239558	0.39881892	NTN3	netrin 3	NTN3	netrin 3
37427_at	0.00329	0.000871	3.5047376	-1.110606	0.95674839	NTNG1	netrin G1	NTNG1	netrin G1
1892_s_at	0.0239	0.01	2.6595295	-3.352888	0.49574938	NTRK1	neurotrophic receptor tyrosine kinase 1	NTRK1	neurotrophic receptor tyrosine kinase 1
36042_at	0.00413	0.00115	3.414021	-1.371858	1.20451927	NTRK2	neurotrophic receptor tyrosine kinase 2	NTRK2	neurotrophic receptor tyrosine kinase 2
1059_at	8.92e-07	3.24e-08	6.3450243	8.657453	2.02429677	NTRK3	neurotrophic receptor tyrosine kinase 3	NTRK3	neurotrophic receptor tyrosine kinase 3
33998_at	0.00224	0.000536	3.6591266	-0.655805	1.53595964	NTS	neurotensin	NTS	neurotensin
35080_at	0.282	0.207	1.2745204	-5.89577	0.25464072	NTSR1	neurotensin receptor 1 (high affinity)	NTSR1	neurotensin receptor 1 (high affinity)
33011_at	0.00531	0.00158	3.3110784	-1.662735	0.54068605	NTSR2	neurotensin receptor 2	NTSR2	neurotensin receptor 2
33787_at	0.0697	0.0378	2.1238051	-4.521608	0.39375423	NUAK1	NUAK family kinase 1	NUAK1	NUAK family kinase 1
37609_at	0.355	0.275	1.1010011	-6.097345	0.16562203	NUBP1	nucleotide binding protein 1	NUBP1	nucleotide binding protein 1
40817_at	0.682	0.613	-0.5077752	-6.569392	-0.12356223	NUCB1	nucleobindin 1	NUCB1	nucleobindin 1
35643_at	0.00424	0.0012	3.4016388	-1.407163	0.89195115	NUCB2	nucleobindin 2	NUCB2	nucleobindin 2
35836_at	0.1	0.0589	-1.9257077	-4.897187	-0.2899987	NUDC	nuclear distribution C, dynein complex regulator	NUDC	nuclear distribution C, dynein complex regulator
34834_at	0.221	0.153	1.4455977	-5.669842	0.30657875	NUDCD3	NudC domain containing 3	NUDCD3	NudC domain containing 3
35723_at	0.000589	0.000101	-4.1646542	0.915306	-0.6177472	NUDT1	nudix hydrolase 1	NUDT1	nudix hydrolase 1
38502_at	0.000763	0.000139	4.0712724	0.616309	1.29088092	NUDT13	nudix hydrolase 13	NUDT13	nudix hydrolase 13
39142_at	0.00304	0.000787	-3.5370809	-1.016375	-0.70972463	NUDT21	nudix hydrolase 21	NUDT21	nudix hydrolase 21
32218_at	1.66e-07	3.52e-09	6.9129308	10.809586	0.77759619	NUDT3	nudix hydrolase 3	NUDT3	nudix hydrolase 3
39090_at	0.00836	0.00279	3.1191971	-2.188385	0.95132961	NUDT4	nudix hydrolase 4	NUDT4	nudix hydrolase 4
37518_at	0.00797	0.00262	3.1402208	-2.131873	0.54424525	NUFIP1	NUFIP1, FMR1 interacting protein 1	NUFIP1	NUFIP1, FMR1 interacting protein 1
33822_at	0.0159	0.00609	2.843738	-2.903023	0.41728704	NUMA1	nuclear mitotic apparatus protein 1	NUMA1	nuclear mitotic apparatus protein 1
39390_at	0.00559	0.00168	-3.2905992	-1.719877	-0.61085625	NUP133	nucleoporin 133	NUP133	nucleoporin 133
32850_at	0.0269	0.0116	-2.6027937	-3.486698	-0.64201899	NUP153	nucleoporin 153	NUP153	nucleoporin 153
34659_at	1.76e-08	1.86e-10	-7.6609165	13.666442	-2.27685683	NUP155	nucleoporin 155	NUP155	nucleoporin 155
34253_at	0.000192	2.51e-05	-4.5666172	2.242356	-0.79086674	NUP160	nucleoporin 160	NUP160	nucleoporin 160
32644_at	0.034	0.0155	-2.4909424	-3.743741	-0.30562964	NUP188	nucleoporin 188	NUP188	nucleoporin 188
38728_at	0.00489	0.00142	-3.3459336	-1.564924	-0.45870694	NUP205	nucleoporin 205	NUP205	nucleoporin 205
41813_at	0.142	0.0903	1.7217404	-5.249818	0.42038816	NUP210	nucleoporin 210	NUP210	nucleoporin 210
40769_r_at	0.201	0.137	1.5070292	-5.582245	0.32944501	NUP214	nucleoporin 214	NUP214	nucleoporin 214
40564_at	0.197	0.134	-1.5188426	-5.565012	-0.20019978	NUP50	nucleoporin 50	NUP50	nucleoporin 50
40018_at	0.482	0.4	-0.8477689	-6.340494	-0.15184514	NUP58	nucleoporin 58	NUP58	nucleoporin 58
39274_at	0.00629	0.00194	-3.242365	-1.853493	-0.32710142	NUP62	nucleoporin 62	NUP62	nucleoporin 62
40804_at	0.0159	0.00609	2.8437301	-2.903043	0.80330621	NUP88	nucleoporin 88	NUP88	nucleoporin 88
40271_at	0.0469	0.023	-2.3335229	-4.089897	-0.24945938	NUP93	nucleoporin 93	NUP93	nucleoporin 93
38911_at	0.0784	0.0437	2.0604881	-4.645121	0.27050383	NUP98	nucleoporin 98	NUP98	nucleoporin 98
32639_at	0.276	0.202	-1.291407	-5.874661	-0.23413384	NUPL2	nucleoporin like 2	NUPL2	nucleoporin like 2
38754_at	0.0103	0.0036	3.0309204	-2.422683	0.66228833	NUPR1	nuclear protein 1, transcriptional regulator	NUPR1	nuclear protein 1, transcriptional regulator
37079_at	0.684	0.616	-0.5037452	-6.571425	-0.14480396	NUS1P3	NUS1 dehydrodolichyl diphosphate synthase subunit pseudogene 3	NUS1P3	NUS1 pseudogene 3
31858_at	4.75e-06	2.65e-07	-5.7997363	6.622948	-1.10056641	NUTF2P4///NUTF2	nuclear transport factor 2 pseudogene 4///nuclear transport factor 2	NUTF2P4///NUTF2	nuclear transport factor 2 pseudogene 4///nuclear transport factor 2
40285_at	0.012	0.00434	-2.9647907	-2.594978	-0.75054848	NVL	nuclear VCP-like	NVL	nuclear VCP-like
35302_at	0.933	0.914	0.1090493	-6.692271	0.01551197	NXF1	nuclear RNA export factor 1	NXF1	nuclear RNA export factor 1
33504_at	0.0282	0.0124	2.5789999	-3.542134	0.66540718	NXPH2	neurexophilin 2	NXPH2	neurexophilin 2
31988_at	0.00051	8.5e-05	4.2162968	1.082242	1.0900888	NXPH3	neurexophilin 3	NXPH3	neurexophilin 3
34088_at	0.359	0.279	1.0926465	-6.10634	0.29304247	NXPH4	neurexophilin 4	NXPH4	neurexophilin 4
35136_at	0.00116	0.000234	-3.9147397	0.123729	-1.05915181	NXT2	nuclear transport factor 2 like export factor 2	NXT2	nuclear transport factor 2 like export factor 2
33297_at	0.00198	0.000457	3.708502	-0.507742	0.44764521	OARD1	O-acyl-ADP-ribose deacylase 1	OARD1	O-acyl-ADP-ribose deacylase 1
38388_at	2.86e-05	2.48e-06	-5.2060529	4.465901	-1.49683933	OAS1	2'-5'-oligoadenylate synthetase 1	OAS1	2'-5'-oligoadenylate synthetase 1
39263_at	0.000147	1.82e-05	-4.6570595	2.54914	-1.03074917	OAS2	2'-5'-oligoadenylate synthetase 2	OAS2	2'-5'-oligoadenylate synthetase 2
34491_at	6.45e-06	3.87e-07	-5.7001552	6.256242	-2.12470874	OASL	2'-5'-oligoadenylate synthetase like	OASL	2'-5'-oligoadenylate synthetase like
36636_at	0.503	0.42	0.8118122	-6.370032	0.12040199	OAT	ornithine aminotransferase	OAT	ornithine aminotransferase
1315_at	0.317	0.239	-1.1886285	-5.999059	-0.15243862	OAZ1	ornithine decarboxylase antizyme 1	OAZ1	ornithine decarboxylase antizyme 1
36146_at	9.2e-05	1.04e-05	4.8151167	3.09179	0.80883322	OAZ2	ornithine decarboxylase antizyme 2	OAZ2	ornithine decarboxylase antizyme 2
41513_s_at	0.000218	2.94e-05	4.5219632	2.091937	0.61587435	OAZ3	ornithine decarboxylase antizyme 3	OAZ3	ornithine decarboxylase antizyme 3
32019_at	0.111	0.0664	1.869928	-4.997113	0.52040467	OBSCN///DKFZP434C153	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF///DKFZP434C153 protein	OBSCN///DKFZP434C153	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF///DKFZP434C153 protein
35782_at	0.000112	1.33e-05	4.7461318	2.853959	0.81812878	OBSL1	obscurin like 1	OBSL1	obscurin like 1
36800_at	0.000312	4.57e-05	4.396489	1.673139	1.11438074	OCA2	OCA2 melanosomal transmembrane protein	OCA2	OCA2 melanosomal transmembrane protein
38530_at	0.00189	0.000431	3.7267986	-0.452562	0.61923586	OCEL1	occludin/ELL domain containing 1	OCEL1	occludin/ELL domain containing 1
38524_at	0.192	0.13	1.5361387	-5.539558	0.41910314	OCLN	occludin	OCLN	occludin
1393_at	0.309	0.232	1.2079573	-5.976412	0.37529439	OCM2	oncomodulin 2	OCM2	oncomodulin 2
41227_at	0.00655	0.00204	3.2244965	-1.902642	0.39798119	OCRL	OCRL, inositol polyphosphate-5-phosphatase	OCRL	OCRL, inositol polyphosphate-5-phosphatase
1081_at	0.00106	0.000209	-3.9490774	0.230832	-1.19537994	ODC1	ornithine decarboxylase 1	ODC1	ornithine decarboxylase 1
36375_at	0.171	0.113	1.6098927	-5.428038	0.27482551	ODF1	outer dense fiber of sperm tails 1	ODF1	outer dense fiber of sperm tails 1
41068_at	0.551	0.469	-0.7282742	-6.433816	-0.18607745	ODF2	outer dense fiber of sperm tails 2	ODF2	outer dense fiber of sperm tails 2
35764_at	0.81	0.764	0.3011723	-6.652839	0.04691542	OFD1	OFD1, centriole and centriolar satellite protein	OFD1	OFD1, centriole and centriolar satellite protein
40470_at	0.00706	0.00225	3.1913444	-1.993327	0.63977777	OGDH	oxoglutarate dehydrogenase	OGDH	oxoglutarate dehydrogenase
40332_at	0.63	0.554	-0.5951758	-6.521369	-0.11201071	OGFR	opioid growth factor receptor	OGFR	opioid growth factor receptor
34146_at	0.00647	0.00201	3.2300233	-1.88746	0.96690273	OGG1	8-oxoguanine DNA glycosylase	OGG1	8-oxoguanine DNA glycosylase
39507_at	0.0173	0.00673	2.8072169	-2.994052	0.38007867	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase
37474_at	0.484	0.402	-0.8443535	-6.343354	-0.21352713	OIP5	Opa interacting protein 5	OIP5	Opa interacting protein 5
38855_s_at	0.00184	0.000415	3.7384736	-0.417264	1.28041238	OLFM1	olfactomedin 1	OLFM1	olfactomedin 1
38615_at	0.0276	0.012	2.5894825	-3.517761	1.2247535	OLFM4	olfactomedin 4	OLFM4	olfactomedin 4
36695_at	2.48e-06	1.18e-07	6.0102588	7.403551	1.61754297	OLFML1	olfactomedin like 1	OLFML1	olfactomedin like 1
38312_at	0.201	0.137	-1.5065717	-5.582909	-0.27448477	OLFML2A	olfactomedin like 2A	OLFML2A	olfactomedin like 2A
36007_at	0.668	0.598	-0.5303056	-6.557734	-0.1271706	OLFML2B	olfactomedin like 2B	OLFML2B	olfactomedin like 2B
40624_at	0.167	0.11	1.6242765	-5.405731	0.60932907	OLIG2	oligodendrocyte lineage transcription factor 2	OLIG2	oligodendrocyte lineage transcription factor 2
37233_at	0.93	0.909	-0.1147735	-6.691629	-0.04551918	OLR1	oxidized low density lipoprotein receptor 1	OLR1	oxidized low density lipoprotein receptor 1
41031_at	0.006	0.00183	3.261725	-1.800027	1.08339942	OMD	osteomodulin	OMD	osteomodulin
33976_at	0.0545	0.0278	2.2555431	-4.254421	0.68257261	ONECUT1	one cut homeobox 1	ONECUT1	one cut homeobox 1
34065_at	0.162	0.106	1.6420279	-5.37795	0.43302579	ONECUT2	one cut homeobox 2	ONECUT2	one cut homeobox 2
39745_at	0.78	0.728	-0.3493429	-6.637175	-0.04888888	OPA1	OPA1, mitochondrial dynamin like GTPase	OPA1	OPA1, mitochondrial dynamin like GTPase
36043_at	0.015	0.0057	2.8678405	-2.842459	0.58467006	OPCML	opioid binding protein/cell adhesion molecule like	OPCML	opioid binding protein/cell adhesion molecule like
39413_at	0.0532	0.0269	2.2682735	-4.227882	0.78528688	OPHN1	oligophrenin 1	OPHN1	oligophrenin 1
34970_r_at	0.00231	0.000557	3.6467622	-0.692688	0.47880351	OPLAH	5-oxoprolinase (ATP-hydrolysing)	OPLAH	5-oxoprolinase (ATP-hydrolysing)
32453_at	0.00126	0.000259	3.8834635	0.026652	0.63716352	OPN1SW	opsin 1 (cone pigments), short-wave-sensitive	OPN1SW	opsin 1 (cone pigments), short-wave-sensitive
34580_at	0.00261	0.000652	3.5972136	-0.839696	0.86754221	OPRD1	opioid receptor delta 1	OPRD1	opioid receptor delta 1
35024_at	0.00337	9e-04	3.494151	-1.141326	0.8026936	OPRK1	opioid receptor kappa 1	OPRK1	opioid receptor kappa 1
34558_at	0.0996	0.0585	1.9291125	-4.891004	0.44156893	OPRL1	opioid related nociceptin receptor 1	OPRL1	opioid related nociceptin receptor 1
34535_at	0.0817	0.0459	2.0384183	-4.687413	0.97228094	OPRM1	opioid receptor mu 1	OPRM1	opioid receptor mu 1
31543_at	0.0159	0.00611	2.8425696	-2.905949	0.6198539	OPRPN	opiorphin prepropeptide	OPRPN	opiorphin prepropeptide
41744_at	0.000868	0.000164	4.02146	0.458364	1.06162592	OPTN	optineurin	OPTN	optineurin
31350_at	0.0253	0.0108	2.631273	-3.419815	0.54716935	OR10H3	olfactory receptor family 10 subfamily H member 3	OR10H3	olfactory receptor family 10 subfamily H member 3
33615_at	0.0148	0.00561	2.8733512	-2.828558	0.80020967	OR1E1	olfactory receptor family 1 subfamily E member 1	OR1E1	olfactory receptor family 1 subfamily E member 1
33071_at	0.0805	0.045	2.0469813	-4.671051	0.4281805	OR2B6	olfactory receptor family 2 subfamily B member 6	OR2B6	olfactory receptor family 2 subfamily B member 6
31921_at	0.553	0.472	0.7241387	-6.436797	0.09619529	OR2F1	olfactory receptor family 2 subfamily F member 1 (gene/pseudogene)	OR2F1	olfactory receptor family 2 subfamily F member 1 (gene/pseudogene)
31424_at	0.0314	0.0141	2.5278586	-3.659906	0.38332523	OR2F2	olfactory receptor family 2 subfamily F member 2	OR2F2	olfactory receptor family 2 subfamily F member 2
31425_g_at	0.0831	0.0469	2.0291004	-4.70515	0.67935035	OR2F2///OR2F1	olfactory receptor family 2 subfamily F member 2///olfactory receptor family 2 subfamily F member 1 (gene/pseudogene)	OR2F2///OR2F1	olfactory receptor family 2 subfamily F member 2///olfactory receptor family 2 subfamily F member 1 (gene/pseudogene)
34137_at	0.0195	0.00784	2.7512046	-3.131911	0.75518955	OR2H1	olfactory receptor family 2 subfamily H member 1	OR2H1	olfactory receptor family 2 subfamily H member 1
31590_g_at	0.000906	0.000173	4.0061672	0.410095	0.78583893	OR2H1///OR2H2	olfactory receptor family 2 subfamily H member 1///olfactory receptor family 2 subfamily H member 2	OR2H1///OR2H2	olfactory receptor family 2 subfamily H member 1///olfactory receptor family 2 subfamily H member 2
31589_at	0.0284	0.0125	2.5758013	-3.549555	0.90193086	OR2H2	olfactory receptor family 2 subfamily H member 2	OR2H2	olfactory receptor family 2 subfamily H member 2
31433_at	0.00192	0.00044	3.7204656	-0.47168	1.23873883	OR2J2	olfactory receptor family 2 subfamily J member 2	OR2J2	olfactory receptor family 2 subfamily J member 2
31428_at	0.00622	0.00191	3.2464787	-1.842151	0.8063871	OR5I1	olfactory receptor family 5 subfamily I member 1	OR5I1	olfactory receptor family 5 subfamily I member 1
31763_at	0.75	0.692	-0.3977996	-6.619089	-0.14263083	OR7A5	olfactory receptor family 7 subfamily A member 5	OR7A5	olfactory receptor family 7 subfamily A member 5
34539_at	0.287	0.212	1.2612548	-5.912169	0.20221189	OR7E12P	olfactory receptor family 7 subfamily E member 12 pseudogene	OR7E12P	olfactory receptor family 7 subfamily E member 12 pseudogene
33008_at	0.00152	0.000329	3.8104856	-0.198058	1.18925565	OR7E24	olfactory receptor family 7 subfamily E member 24	OR7E24	olfactory receptor family 7 subfamily E member 24
40495_at	0.31	0.233	1.2047084	-5.980243	0.41578645	ORAI2	ORAI calcium release-activated calcium modulator 2	ORAI2	ORAI calcium release-activated calcium modulator 2
38564_at	0.0843	0.0477	2.0214689	-4.719624	0.41290474	ORC1	origin recognition complex subunit 1	ORC1	origin recognition complex subunit 1
39943_at	0.443	0.36	-0.922168	-6.275418	-0.19084652	ORC2	origin recognition complex subunit 2	ORC2	origin recognition complex subunit 2
36895_at	0.149	0.0957	-1.6928543	-5.296888	-0.47000716	ORC3	origin recognition complex subunit 3	ORC3	origin recognition complex subunit 3
36481_at	0.0802	0.0449	2.0487998	-4.667568	0.584777	ORC4	origin recognition complex subunit 4	ORC4	origin recognition complex subunit 4
38155_at	0.0151	0.00574	-2.8652714	-2.848933	-0.50388588	ORC5	origin recognition complex subunit 5	ORC5	origin recognition complex subunit 5
35315_at	0.505	0.423	0.8071834	-6.373744	0.21317894	ORM2///ORM1	orosomucoid 2///orosomucoid 1	ORM2///ORM1	orosomucoid 2///orosomucoid 1
36996_at	0.694	0.628	-0.4868594	-6.579767	-0.07976277	OS9	OS9, endoplasmic reticulum lectin	OS9	OS9, endoplasmic reticulum lectin
41313_at	0.119	0.0728	1.8264656	-5.073163	0.36627637	OSBP	oxysterol binding protein	OSBP	oxysterol binding protein
36689_at	0.000801	0.000147	4.0534753	0.559753	0.98377804	OSBPL1A	oxysterol binding protein like 1A	OSBPL1A	oxysterol binding protein like 1A
40102_at	0.556	0.475	-0.7192372	-6.440309	-0.12419262	OSBPL2	oxysterol binding protein like 2	OSBPL2	oxysterol binding protein like 2
33755_at	0.0756	0.0417	-2.0805856	-4.606266	-0.39071231	OSBPL3	oxysterol binding protein like 3	OSBPL3	oxysterol binding protein like 3
41438_at	0.109	0.0649	-1.8802967	-4.978735	-0.34588524	OSBPL8	oxysterol binding protein like 8	OSBPL8	oxysterol binding protein like 8
36934_at	0.287	0.212	1.261803	-5.911495	0.29426555	OSER1	oxidative stress responsive serine rich 1	OSER1	oxidative stress responsive serine rich 1
38723_at	0.64	0.566	0.5773019	-6.531802	0.11759255	OSGEP	O-sialoglycoprotein endopeptidase	OSGEP	O-sialoglycoprotein endopeptidase
41553_at	0.0205	0.0083	2.7301107	-3.183272	0.61289458	OSGIN2	oxidative stress induced growth inhibitor family member 2	OSGIN2	oxidative stress induced growth inhibitor family member 2
1579_at	0.101	0.0598	1.9186192	-4.91003	0.45912611	OSM	oncostatin M	OSM	oncostatin M
1648_at	2.36e-05	1.97e-06	-5.2680599	4.687588	-1.3547414	OSMR	oncostatin M receptor	OSMR	oncostatin M receptor
32143_at	0.418	0.336	-0.9699979	-6.230774	-0.31157011	OSR2	odd-skipped related transciption factor 2	OSR2	odd-skipped related transciption factor 2
467_at	5.91e-06	3.46e-07	-5.7291972	6.363008	-1.25808853	OSTF1	osteoclast stimulating factor 1	OSTF1	osteoclast stimulating factor 1
683_at	0.0177	0.00695	2.7954114	-3.023286	0.99920443	OTC	ornithine carbamoyltransferase	OTC	ornithine carbamoyltransferase
39621_at	0.827	0.785	0.2745635	-6.660499	0.04842958	OTUD3	OTU deubiquitinase 3	OTUD3	OTU deubiquitinase 3
38778_at	0.599	0.52	0.6465014	-6.489663	0.09786157	OTUD4	OTU deubiquitinase 4	OTUD4	OTU deubiquitinase 4
38477_at	0.136	0.0858	-1.7465626	-5.208796	-0.38234952	OVCA2///DPH1	ovarian tumor suppressor candidate 2///diphthamide biosynthesis 1	OVCA2///DPH1	ovarian tumor suppressor candidate 2///diphthamide biosynthesis 1
41607_at	0.0346	0.0159	2.4823079	-3.763205	0.81396598	OVGP1	oviductal glycoprotein 1	OVGP1	oviductal glycoprotein 1
34047_at	0.0864	0.0491	-2.0083393	-4.744415	-0.60909639	OVOL1	ovo like transcriptional repressor 1	OVOL1	ovo like transcriptional repressor 1
36761_at	0.0629	0.0332	-2.1800909	-4.409123	-0.54649035	OVOL2	ovo like zinc finger 2	OVOL2	ovo like zinc finger 2
31772_at	9.37e-06	6.24e-07	5.5741195	5.794712	0.8599896	OVOL3	ovo like zinc finger 3	OVOL3	ovo like zinc finger 3
39774_at	1.56e-05	1.19e-06	5.4030696	5.173427	0.51827816	OXA1L	OXA1L, mitochondrial inner membrane protein	OXA1L	OXA1L, mitochondrial inner membrane protein
41142_at	0.458	0.375	0.8941525	-6.300548	0.14406988	OXCT1	3-oxoacid CoA-transferase 1	OXCT1	3-oxoacid CoA-transferase 1
39136_at	0.897	0.869	0.1653599	-6.684535	0.01789041	OXSR1	oxidative stress responsive 1	OXSR1	oxidative stress responsive 1
32472_at	0.0255	0.0109	2.6274404	-3.428849	0.71119214	OXT	oxytocin/neurophysin I prepropeptide	OXT	oxytocin/neurophysin I prepropeptide
33535_at	0.0487	0.0241	2.3138528	-4.131838	0.37391119	P2RX1	purinergic receptor P2X 1	P2RX1	purinergic receptor P2X 1
31733_at	0.00894	0.00303	3.0897284	-2.267139	0.943339	P2RX3	purinergic receptor P2X 3	P2RX3	purinergic receptor P2X 3
38332_at	0.0833	0.047	-2.0279012	-4.707427	-0.60169299	P2RX4	purinergic receptor P2X 4	P2RX4	purinergic receptor P2X 4
40396_at	0.00901	0.00306	3.0865585	-2.275578	0.97442763	P2RX5	purinergic receptor P2X 5	P2RX5	purinergic receptor P2X 5
39416_at	1.25e-07	2.41e-09	-7.0098299	11.17886	-1.34460116	P2RX5-TAX1BP3///TAX1BP3	P2RX5-TAX1BP3 readthrough (NMD candidate)///Tax1 binding protein 3	P2RX5-TAX1BP3///TAX1BP3	P2RX5-TAX1BP3 readthrough (NMD candidate)///Tax1 binding protein 3
35093_at	0.00058	9.97e-05	4.1695351	0.931036	0.62921164	P2RX6	purinergic receptor P2X 6	P2RX6	purinergic receptor P2X 6
