Updated.gene.symbol	logFC	P.Value
SPMAP2	-0.4166507	1.34e-10
DKKL1	-0.4146294	1.14e-07
IL27	-0.4145824	8.88e-17
COP1	-0.414413	1.3e-05
RABEPK	-0.414207	1.07e-08
IPO5	-0.4141769	4.03e-10
KRT8P12	-0.4140125	5.6e-07
COX18	-0.4138192	1.4e-05
FUT5	-0.413498	5.52e-10
AMZ1	-0.4129772	1.54e-13
USB1	-0.4127378	2.8e-06
PPP1CC	-0.4126269	3.71e-06
C5orf15	-0.4124579	6.76e-08
KCNJ5	-0.4122256	7.02e-08
C6orf47	-0.4117326	1.52e-10
TM9SF4	-0.4115779	6.37e-06
CSNK2B	-0.4115715	2.98e-07
TFF2	-0.4114688	3.39e-06
ZFPL1	-0.4114413	3.05e-09
GRM2	-0.4110995	7.16e-12
NAT10	-0.4110506	2.02e-06
DCPS	-0.41071	1.17e-08
TNNT3	-0.4102155	5.71e-07
RPL18	-0.4099465	9.82e-13
SFT2D1	-0.4098603	3.65e-06
TIAL1	-0.409271	8.66e-10
PAOX	-0.4092477	5.43e-07
PCBP3	-0.4089517	2.67e-07
PRELID2	-0.4088909	4.32e-07
PRDX3	-0.4086571	9.84e-06
WRAP73	-0.4083415	3.19e-07
BANP	-0.4082669	1.75e-11
TSHZ2	-0.4078509	3.24e-06
ZNF16	-0.4075045	7.48e-06
UBR4	-0.4062697	9.57e-11
COQ7	-0.4060264	2.85e-06
MPI	-0.4059248	2.08e-08
ERN2	-0.4058056	7.04e-06
LETM1	-0.4057872	2.3e-12
RPRD1B	-0.4057683	2.98e-06
SETD1A	-0.4051419	4.72e-09
PWP1	-0.4048721	7.24e-06
ITPKB-IT1	-0.4041498	1.52e-08
EIF2A	-0.4040707	2.61e-09
CINP	-0.403578	1.95e-08
TLE6	-0.4026542	2.6e-08
MYRF-AS1	-0.4020845	6.07e-07
RPS5	-0.401921	4.48e-14
FLJ40288	-0.4012665	5.19e-15
MDC1	-0.4012228	6.19e-06
SLC66A1	-0.401167	1.08e-13
ARL6IP1	-0.4010278	8.09e-07
CCAR1	-0.4007066	4.59e-08
KCNS1	-0.4006857	3.27e-06
SRA1	-0.400408	9.44e-06
IGHMBP2	-0.3999705	1.03e-10
SOCS1	-0.3994007	3.12e-07
PPIL2	-0.3993871	4.02e-13
MAP3K10	-0.3989496	5.44e-11
AMN	-0.3988429	3.61e-09
SEC61B	-0.398743	1.41e-10
ZNF787	-0.3983559	3.56e-06
CLPP	-0.3981413	9.12e-09
LHB	-0.3962182	1.01e-09
SYN1	-0.3959878	2.99e-14
HCN3	-0.3957573	1.93e-06
NPEPPS	-0.394768	1.36e-07
BET1L	-0.3925103	1.86e-08
NUDT17	-0.3924963	7.53e-10
GNPAT	-0.3924177	4.69e-07
RPP30	-0.3920569	3.72e-06
HECW1	-0.3918882	1.53e-08
ATP5ME	-0.3917835	4.92e-06
STK24	-0.3916095	2.75e-06
CCDC9	-0.3913892	1.48e-06
KMT5C	-0.3912528	3.55e-06
TFAP4	-0.3909651	2.99e-07
PELP1	-0.3909065	1.05e-07
PDCD1	-0.390238	8.1e-08
ADM2	-0.3897475	2.42e-09
F7	-0.3895432	3.47e-09
C2CD4C	-0.3887255	1.55e-08
TRPT1	-0.3886615	1.01e-07
SS18L2	-0.3886271	3.98e-08
GRM4	-0.3884493	2.58e-09
METRN	-0.3875715	1.05e-09
GNB3	-0.3866048	2.59e-10
HNRNPD	-0.3863729	1.03e-06
KCNK10	-0.3859928	3.77e-06
PHF20	-0.3855294	1.25e-11
SIRT6	-0.3850414	1.88e-15
GCN1	-0.3845902	6.48e-07
CBX8	-0.3845792	4.81e-06
TP73	-0.3842152	1.96e-10
HNF4A	-0.3840218	2.5e-11
MED28	-0.3839612	5.44e-06
TRMT61A	-0.3838399	1.09e-10
NDOR1	-0.383293	5.96e-09
SCAND1	-0.3829501	3.31e-06
DLX2	-0.3820324	2.02e-10
EEF1B2	-0.3819338	6.66e-07
POMP	-0.3817757	1e-09
ZNF668	-0.3817043	2.85e-07
ENDOV	-0.3813761	1.47e-11
CEBPA-DT	-0.3808354	1.17e-07
XPNPEP1	-0.3805831	2.24e-06
CMPK1	-0.3805654	1.07e-07
PSMA1	-0.3805132	3.91e-08
SMG9	-0.3799884	5.3e-06
SEMA6B	-0.3796117	1.23e-08
PACS1	-0.3794586	8.76e-08
SNX12	-0.3792898	3.51e-08
WHRN	-0.378056	2.07e-06
L3MBTL1	-0.3774544	7.3e-08
SSNA1	-0.3771518	3.2e-06
TNS2-AS1	-0.3771456	1.6e-08
MSL3	-0.3766507	9.6e-07
AP5S1	-0.3755352	2.2e-07
SLC39A5	-0.3754969	4.28e-13
PRB3	-0.374909	1.48e-07
SPATA21	-0.3747835	1.39e-06
IL13	-0.3744212	1.07e-07
MORF4L2	-0.3726538	3.28e-10
HNRNPUL2	-0.3724772	3.34e-08
COPB1	-0.3723806	4.91e-08
TIMM44	-0.3720396	2.63e-06
LINC00926	-0.3713666	2.72e-09
PAGR1	-0.3704589	2.61e-06
FLYWCH2	-0.3703878	2.57e-09
PIK3CD-AS1	-0.3702578	6.83e-11
SKIC2	-0.3688065	3.47e-09
LINC02171	-0.3687445	9.56e-10
C19orf47	-0.3677308	2.45e-08
CRYBB3	-0.3676872	1.9e-10
PRKRIP1	-0.3671343	2.17e-06
USP4	-0.3671051	1.84e-12
TCF20	-0.3670598	2.05e-08
RO60	-0.3670315	8.23e-08
ZNF747	-0.3669924	8.51e-09
TMEM14C	-0.3665625	7.17e-07
LINC01561	-0.3663972	5.84e-08
PARK7	-0.3663779	9.34e-10
TELO2	-0.3662959	3.64e-09
CIAPIN1	-0.3661552	1.62e-06
MEGF11	-0.3660307	9.18e-09
CLN6	-0.3654757	1.17e-08
TBCA	-0.3645663	9.64e-11
RBM15B	-0.3642282	6.82e-12
NDUFA1	-0.3635006	3.63e-08
RPS19BP1	-0.3632564	2.97e-08
POU2AF2	-0.3630713	2.02e-12
UBL5	-0.3629616	2.13e-06
ZNF777	-0.3629094	4.25e-09
SLC16A8	-0.3621319	1.06e-06
MIR1915HG	-0.3619465	4.5e-17
NPB	-0.3616198	9.59e-08
CPTP	-0.3615243	4.28e-07
HRH3	-0.3614381	3.2e-13
CELF3	-0.3614264	4.78e-09
ANKRD23	-0.3611913	1.33e-15
BOD1	-0.3609499	2.85e-09
ALOX12P2	-0.3608839	7.35e-08
NKAIN4	-0.3606465	5.1e-08
RSPH6A	-0.3596211	1.16e-08
HCG22	-0.3592827	2.18e-13
TRPV6	-0.358115	1.96e-06
GOLPH3	-0.3580448	2.39e-07
FBXL18	-0.3573348	3.63e-07
ZNF408	-0.3569084	7.1e-10
ESRRA	-0.3563003	3.62e-07
GAST	-0.3548567	6.53e-08
FAM178B	-0.353244	3.52e-08
MTMR7	-0.3524424	2.18e-14
ARVCF	-0.3523978	6.18e-08
PNMA3	-0.3520418	8.1e-07
RTP3	-0.351312	2.27e-09
ADD2	-0.3510327	1.83e-08
NHLH1	-0.3505247	4.37e-08
BARHL1	-0.3491506	1.29e-11
ATCAY	-0.3483822	5.06e-10
CPNE6	-0.3478235	9.03e-09
RPL12	-0.3477856	7.03e-07
LOC728353	-0.3474925	1.54e-06
TBX10	-0.3460082	8.72e-08
ATP5F1E	-0.3458968	1.4e-09
ANO7	-0.3458581	6.7e-11
RPS17	-0.3457868	6.95e-12
ZNF771	-0.345348	6.28e-09
SFT2D3	-0.3425987	7.32e-07
SLC35C2	-0.3425196	2.02e-07
RHBDD3	-0.3420984	1.13e-06
WDR55	-0.3420449	4.98e-11
SHF	-0.3416845	5.57e-07
DIMT1	-0.3413804	4.16e-08
CHRNA4	-0.3412219	2.49e-07
SRP9	-0.3409281	3.35e-07
NKPD1	-0.340257	9.42e-13
DNAJA4	-0.3398878	3.65e-11
TRIM65	-0.3361816	3.15e-08
PKNOX1	-0.3355569	7.39e-08
DSCAM	-0.3353388	5.24e-08
ATXN7L3	-0.3343014	3.39e-07
ZAN	-0.3335938	1.69e-09
SERP1	-0.3298419	3.26e-08
HAP1	-0.3290869	1.4e-09
LOC652276	-0.3281021	7.52e-10
RPL38	-0.3270741	2.98e-08
DNAJB12	-0.3268086	6.25e-10
MIIP	-0.3267259	1.69e-07
DGCR7	-0.3251358	1.48e-07
FGF6	-0.3245025	4.67e-08
ZMYND8	-0.3238113	4.75e-07
NDUFB10	-0.3237341	1.59e-07
RPS18	-0.3227171	1.84e-15
CIMAP1D	-0.3218975	2.21e-07
TMEM105	-0.3206978	1.29e-11
DRD2	-0.319312	1.72e-09
DAD1	-0.319164	1.16e-07
ZSWIM1	-0.3191317	2.37e-10
MYL11	-0.3177247	4.32e-08
DYNLL1	-0.3177218	1.42e-07
IFITM10	-0.3168795	2.77e-09
TUT1	-0.3158599	2.71e-07
CDH22	-0.3153946	6.17e-09
GAL3ST2	-0.3151721	1.44e-10
GGT1	-0.312038	2.76e-11
AQP2	-0.3118331	3.39e-08
PRR22	-0.3110983	7.2e-10
KIAA1614	-0.3101967	1.08e-08
TGFBRAP1	-0.3084633	1.88e-07
ZNF445	-0.3070813	5.68e-11
LINC00642	-0.3068966	7.36e-09
NKX1-1	-0.3033853	1.27e-08
RPL22	-0.303173	2.44e-10
DEFB124	-0.3031285	1.25e-08
NCAPH2	-0.3031255	1.32e-07
TNFRSF13C	-0.302971	8.33e-08
KLHL17	-0.3008099	4.46e-11
CCDC71	-0.300344	7.42e-08
ART5	-0.3000957	2.55e-09
UCN3	-0.2955723	2.06e-10
BAZ2A	-0.2951828	1.2e-08
CA7	-0.2917078	6.3e-08
ACTR8	-0.2912535	2.82e-09
SERPINA9	-0.290502	3.93e-10
PLB1	-0.2878654	2.7e-09
ZNF554	-0.2856027	1.02e-10
PRKAR2A	-0.2855466	1.61e-09
GAS2L2	-0.2821661	3.8e-08
ASMTL-AS1	-0.2801072	3.22e-08
DNASE1	-0.2729123	4.63e-09
SLC30A3	-0.2716856	2.11e-08
HTR4	-0.2688315	2.94e-08
LINC01134	-0.2673937	1.38e-10
LOC100133920	-0.267169	1.19e-09
POFUT2	-0.2617331	1.43e-08
PTH2	-0.2606996	2.04e-08
FGF22	-0.2485622	5.89e-09
GRK2	-0.2339662	1.62e-09
